CAMPUS,YEAR,CA0GM*R,CA0GM*N
'170904004,2010,,0
'170904042,2010,,0
'170904043,2010,,0
'170904101,2010,,0
'170904103,2010,,0
'170904104,2010,,0
'170904106,2010,,0
'170904107,2010,,0
'170906001,2010,,83
'170906002,2010,,1
'170906010,2010,,0
'170906012,2010,,31
'170906041,2010,,0
'170906042,2010,,0
'170906051,2010,,0
'170906052,2010,,0
'170906102,2010,,0
'170906103,2010,,0
'170906104,2010,,0
'170906105,2010,,0
'170906106,2010,,0
'170906107,2010,,0
'170906108,2010,,0
'170906109,2010,,0
'170907001,2010,,54
'170907041,2010,,0
'170907101,2010,,0
'170907102,2010,,0
'170907104,2010,,0
'170908001,2010,,88
'170908002,2010,,0
'170908003,2010,,0
'170908041,2010,,0
'170908042,2010,,0
'170908101,2010,,0
'170908102,2010,,0
'170908103,2010,,0
'170908104,2010,,0
'170908106,2010,,0
'170908107,2010,,0
'170908109,2010,,0
'170908110,2010,,0
'170908111,2010,,0
'170908112,2010,,0
'171901001,2010,,22
'171901002,2010,,25
'171901041,2010,,0
'171901101,2010,,0
'171901102,2010,,0
'171901103,2010,,0
'171901104,2010,,0
'171901105,2010,,0
'171902001,2010,,3
'171902041,2010,,0
'171902101,2010,,0
'172902001,2010,,15
'172902041,2010,,0
'172902101,2010,,0
'172902102,2010,,0
'172902103,2010,,0
'172905002,2010,,9
'172905041,2010,,0
'172905102,2010,,0
'173901001,2010,,1
'174801101,2010,,0
'174901001,2010,,2
'174901101,2010,,0
'174902001,2010,,9
'174902002,2010,,0
'174903001,2010,,17
'174903041,2010,,0
'174903101,2010,,0
'174904002,2010,,72
'174904005,2010,,22
'174904042,2010,,0
'174904043,2010,,0
'174904101,2010,,0
'174904102,2010,,0
'174904103,2010,,0
'174904104,2010,,0
'174904105,2010,,0
'174904110,2010,,0
'174906001,2010,,12
'174906041,2010,,0
'174906101,2010,,0
'174906102,2010,,0
'174908001,2010,,7
'174908101,2010,,0
'174909001,2010,,8
'174910101,2010,,0
'174911001,2010,,3
'175902001,2010,,19
'175902041,2010,,0
'175902101,2010,,0
'175903001,2010,,59
'175903041,2010,,0
'175903042,2010,,0
'175903101,2010,,0
'175903102,2010,,0
'175903103,2010,,0
'175903105,2010,,0
'175903107,2010,,0
'175904001,2010,,14
'175904101,2010,,0
'175905001,2010,,7
'175905101,2010,,0
'175907001,2010,,14
'175910001,2010,,7
'175910101,2010,,0
'175911001,2010,,10
'175911101,2010,,0
'176901001,2010,,6
'176901041,2010,,0
'176901101,2010,,0
'176902002,2010,,19
'176902041,2010,,0
'176902104,2010,,0
'176903001,2010,,14
'176903041,2010,,0
'176903101,2010,,0
'177901001,2010,,9
'177901002,2010,,0
'177901101,2010,,0
'177902001,2010,,23
'177902003,2010,,14
'177902041,2010,,0
'177902101,2010,,0
'177902102,2010,,0
'177902104,2010,,0
'177902105,2010,,0
'177903001,2010,,2
'177905001,2010,,3
'178801001,2010,,4
'178801101,2010,,0
'178801102,2010,,0
'178802101,2010,,0
'178804001,2010,,35
'178807101,2010,,0
'178808041,2010,,0
'178809001,2010,,0
'178901001,2010,,2
'178901101,2010,,0
'178902001,2010,,7
'178902041,2010,,0
'178902101,2010,,0
'178902102,2010,,0
'178902103,2010,,0
'178903001,2010,,30
'178903003,2010,,0
'178903041,2010,,0
'178903103,2010,,0
'178903104,2010,,0
'178903105,2010,,0
'178904001,2010,,54
'178904002,2010,,138
'178904003,2010,,35
'178904004,2010,,79
'178904005,2010,,91
'178904008,2010,,0
'178904009,2010,,115
'178904012,2010,,0
'178904041,2010,,0
'178904043,2010,,0
'178904045,2010,,0
'178904046,2010,,0
'178904047,2010,,0
'178904048,2010,,0
'178904049,2010,,0
'178904050,2010,,0
'178904052,2010,,0
'178904053,2010,,0
'178904054,2010,,0
'178904055,2010,,0
'178904056,2010,,0
'178904101,2010,,0
'178904103,2010,,0
'178904104,2010,,0
'178904105,2010,,0
'178904107,2010,,0
'178904108,2010,,0
'178904110,2010,,0
'178904111,2010,,0
'178904115,2010,,0
'178904116,2010,,0
'178904117,2010,,0
'178904118,2010,,0
'178904119,2010,,0
'178904120,2010,,0
'178904121,2010,,0
'178904122,2010,,0
'178904123,2010,,0
'178904124,2010,,0
'178904125,2010,,0
'178904127,2010,,0
'178904129,2010,,0
'178904130,2010,,0
'178904132,2010,,0
'178904134,2010,,0
'178904136,2010,,0
'178904138,2010,,0
'178904139,2010,,0
'178904140,2010,,0
'178904141,2010,,0
'178904142,2010,,0
'178904143,2010,,23
'178904146,2010,,0
'178904148,2010,,0
'178904149,2010,,0
'178904150,2010,,0
'178904151,2010,,0
'178904152,2010,,0
'178904153,2010,,0
'178904154,2010,,0
'178904157,2010,,0
'178905041,2010,,0
'178905101,2010,,0
'178906101,2010,,0
'178908001,2010,,11
'178908041,2010,,0
'178908101,2010,,0
'178909001,2010,,39
'178909002,2010,,8
'178909041,2010,,0
'178909042,2010,,0
'178909101,2010,,0
'178909103,2010,,0
'178909104,2010,,0
'178909105,2010,,0
'178912001,2010,,35
'178912002,2010,,11
'178912003,2010,,0
'178912041,2010,,0
'178912101,2010,,0
'178912104,2010,,0
'178913001,2010,,8
'178913041,2010,,0
'178913101,2010,,0
'178914001,2010,,58
'178914004,2010,,0
'178914041,2010,,0
'178914101,2010,,0
'178914103,2010,,0
'178914105,2010,,0
'178914106,2010,,0
'178915001,2010,,26
'178915041,2010,,0
'178915102,2010,,0
'178915104,2010,,0
'179901001,2010,,19
'179901002,2010,,34
'179901041,2010,,0
'179901101,2010,,0
'179901102,2010,,0
'179901103,2010,,0
'180901001,2010,,0
'180901003,2010,,0
'180901041,2010,,0
'180901101,2010,,0
'180902001,2010,,6
'180902101,2010,,0
'180903001,2010,,2
'180904101,2010,,0
'181901001,2010,,58
'181901041,2010,,0
'181901101,2010,,0
'181901102,2010,,0
'181901103,2010,,0
'181905001,2010,,32
'181905002,2010,,0
'181905041,2010,,0
'181905102,2010,,0
'181906001,2010,,39
'181906041,2010,,0
'181906102,2010,,0
'181906103,2010,,0
'181906104,2010,,0
'181907001,2010,,111
'181907002,2010,,15
'181907041,2010,,0
'181907101,2010,,0
'181907102,2010,,0
'181907103,2010,,0
'181907104,2010,,0
'181908001,2010,,78
'181908041,2010,,0
'181908042,2010,,0
'181908101,2010,,0
'181908102,2010,,0
'181908103,2010,,0
'182901001,2010,,0
'182902001,2010,,5
'182902101,2010,,0
'182903001,2010,,48
'182903002,2010,,22
'182903041,2010,,0
'182903103,2010,,0
'182903104,2010,,0
'182903105,2010,,0
'182904001,2010,,11
'182904101,2010,,0
'182905001,2010,,2
'182906101,2010,,0
'183801001,2010,,14
'183801002,2010,,0
'183901001,2010,,6
'183901101,2010,,0
'183902001,2010,,31
'183902042,2010,,0
'183902101,2010,,0
'183902103,2010,,0
'183902104,2010,,0
'183904001,2010,,5
'184801001,2010,,18
'184901001,2010,,7
'184901041,2010,,0
'184901101,2010,,0
'184902001,2010,,42
'184902041,2010,,0
'184902104,2010,,0
'184902106,2010,,0
'184902107,2010,,0
'184902108,2010,,0
'184903001,2010,,92
'184903003,2010,,0
'184903041,2010,,0
'184903042,2010,,0
'184903102,2010,,0
'184903103,2010,,0
'184903105,2010,,0
'184903106,2010,,0
'184903108,2010,,0
'184903109,2010,,0
'184903110,2010,,0
'184904001,2010,,19
'184904041,2010,,0
'184904101,2010,,0
'184907001,2010,,26
'184907041,2010,,0
'184907101,2010,,0
'184907102,2010,,0
'184907103,2010,,0
'184907104,2010,,0
'184907110,2010,,0
'184908001,2010,,17
'184908041,2010,,0
'184908101,2010,,0
'184909001,2010,,11
'184909041,2010,,0
'184909101,2010,,0
'184911101,2010,,0
'185901001,2010,,0
'185901041,2010,,0
'185901101,2010,,0
'185902001,2010,,2
'185902041,2010,,0
'185902101,2010,,0
'185903001,2010,,10
'185903041,2010,,0
'185903101,2010,,0
'185903102,2010,,0
'185904001,2010,,2
'186901001,2010,,3
'186902001,2010,,17
'186902041,2010,,0
'186902101,2010,,0
'186902102,2010,,0
'186902104,2010,,0
'186903001,2010,,1
'186903002,2010,,12
'186903004,2010,,7
'186903041,2010,,0
'186903101,2010,,0
'187901001,2010,,13
'187903001,2010,,3
'187903041,2010,,0
'187903101,2010,,0
'187904001,2010,,25
'187904041,2010,,0
'187904103,2010,,0
'187904104,2010,,0
'187906001,2010,,3
'187906101,2010,,0
'187907002,2010,,69
'187907041,2010,,0
'187907101,2010,,0
'187907102,2010,,0
'187907103,2010,,0
'187910001,2010,,11
'187910101,2010,,0
'188801001,2010,,12
'188901001,2010,,51
'188901002,2010,,59
'188901003,2010,,0
'188901004,2010,,95
'188901005,2010,,101
'188901041,2010,,0
'188901042,2010,,0
'188901043,2010,,0
'188901044,2010,,0
'188901045,2010,,0
'188901046,2010,,0
'188901047,2010,,0
'188901048,2010,,0
'188901049,2010,,0
'188901050,2010,,0
'188901051,2010,,0
'188901101,2010,,0
'188901102,2010,,0
'188901103,2010,,0
'188901104,2010,,0
'188901105,2010,,0
'188901106,2010,,0
'188901107,2010,,0
'188901108,2010,,0
'188901109,2010,,0
'188901110,2010,,0
'188901111,2010,,0
'188901112,2010,,0
'188901113,2010,,0
'188901114,2010,,0
'188901115,2010,,0
'188901119,2010,,0
'188901120,2010,,0
'188901121,2010,,0
'188901122,2010,,0
'188901123,2010,,0
'188901124,2010,,0
'188901125,2010,,0
'188901126,2010,,0
'188901127,2010,,0
'188901128,2010,,0
'188901130,2010,,0
'188901131,2010,,0
'188901132,2010,,0
'188901133,2010,,0
'188901134,2010,,0
'188901135,2010,,0
'188901138,2010,,51
'188901139,2010,,0
'188901140,2010,,0
'188901141,2010,,0
'188901142,2010,,0
'188901143,2010,,0
'188901170,2010,,0
'188902001,2010,,14
'188902101,2010,,0
'188902102,2010,,0
'188902103,2010,,0
'188903001,2010,,9
'188903041,2010,,0
'188903101,2010,,0
'188904001,2010,,10
'188904041,2010,,0
'188904101,2010,,0
'189901001,2010,,5
'189901101,2010,,0
'189902001,2010,,15
'189902041,2010,,0
'189902101,2010,,0
'190903001,2010,,15
'190903041,2010,,0
'190903051,2010,,0
'190903101,2010,,0
'191901001,2010,,20
'191901002,2010,,58
'191901003,2010,,0
'191901004,2010,,0
'191901041,2010,,0
'191901043,2010,,0
'191901101,2010,,0
'191901104,2010,,0
'191901105,2010,,0
'191901106,2010,,0
'191901107,2010,,0
'191901108,2010,,0
'191901110,2010,,0
'191901111,2010,,0
'191901112,2010,,0
'191901113,2010,,0
'192901001,2010,,2
'192901041,2010,,0
'192901101,2010,,0
'193801001,2010,,7
'193801101,2010,,0
'193902001,2010,,6
'194902001,2010,,3
'194902041,2010,,0
'194902101,2010,,0
'194903001,2010,,6
'194903102,2010,,0
'194903103,2010,,0
'194904002,2010,,17
'194904042,2010,,0
'194904103,2010,,0
'194905001,2010,,12
'194905041,2010,,0
'194905101,2010,,0
'195901001,2010,,18
'195901042,2010,,0
'195901101,2010,,0
'195901106,2010,,0
'195901109,2010,,0
'195902001,2010,,4
'196901001,2010,,3
'196901102,2010,,0
'196902001,2010,,18
'196902102,2010,,0
'196903001,2010,,17
'196903103,2010,,0
'197902001,2010,,0
'198901001,2010,,5
'198901041,2010,,0
'198901101,2010,,0
'198902101,2010,,8
'198903001,2010,,10
'198903041,2010,,0
'198903101,2010,,0
'198905002,2010,,35
'198905042,2010,,0
'198905104,2010,,0
'198906001,2010,,5
'198906101,2010,,0
'199901001,2010,,83
'199901002,2010,,10
'199901004,2010,,35
'199901042,2010,,0
'199901043,2010,,0
'199901044,2010,,0
'199901101,2010,,0
'199901102,2010,,0
'199901103,2010,,0
'199901105,2010,,0
'199901106,2010,,0
'199901107,2010,,0
'199901108,2010,,0
'199901109,2010,,0
'199901110,2010,,0
'199901111,2010,,0
'199901112,2010,,0
'199901113,2010,,0
'199902002,2010,,30
'199902003,2010,,28
'199902041,2010,,0
'199902042,2010,,0
'199902043,2010,,0
'199902102,2010,,0
'199902104,2010,,0
'199902105,2010,,0
'199902106,2010,,0
'200901001,2010,,16
'200901003,2010,,1
'200901041,2010,,0
'200901101,2010,,0
'200902001,2010,,3
'200902101,2010,,0
'200904001,2010,,3
'200904041,2010,,0
'200904101,2010,,0
'200906101,2010,,0
'200906103,2010,,0
'200906195,2010,,0
'201902001,2010,,71
'201902041,2010,,0
'201902107,2010,,0
'201902108,2010,,0
'201902109,2010,,0
'201903001,2010,,3
'201904001,2010,,5
'201904041,2010,,0
'201904101,2010,,0
'201907001,2010,,8
'201907101,2010,,0
'201908001,2010,,0
'201908101,2010,,0
'201910002,2010,,25
'201910041,2010,,0
'201910102,2010,,0
'201910104,2010,,0
'201913001,2010,,10
'201914001,2010,,5
'201914041,2010,,0
'201914104,2010,,0
'202903001,2010,,13
'202903041,2010,,0
'202903101,2010,,0
'202905002,2010,,8
'202905102,2010,,0
'203901002,2010,,5
'203901101,2010,,0
'203901102,2010,,0
'203902001,2010,,5
'203902101,2010,,0
'204901001,2010,,17
'204901041,2010,,0
'204901102,2010,,0
'204901103,2010,,0
'204904001,2010,,31
'204904041,2010,,0
'204904101,2010,,0
'204904102,2010,,0
'205901001,2010,,17
'205901041,2010,,0
'205901101,2010,,0
'205901102,2010,,0
'205901104,2010,,0
'205902001,2010,,28
'205902041,2010,,0
'205902101,2010,,0
'205902102,2010,,0
'205902103,2010,,0
'205902104,2010,,0
'205902105,2010,,0
'205903001,2010,,35
'205903042,2010,,0
'205903102,2010,,0
'205903103,2010,,0
'205903104,2010,,0
'205904001,2010,,6
'205904003,2010,,5
'205904041,2010,,0
'205904101,2010,,0
'205904102,2010,,0
'205905001,2010,,7
'205905041,2010,,0
'205905101,2010,,0
'205906001,2010,,15
'205906002,2010,,0
'205906041,2010,,0
'205906103,2010,,0
'205906105,2010,,0
'205907001,2010,,3
'205907041,2010,,0
'205907101,2010,,0
'205907103,2010,,0
'206901001,2010,,3
'206901041,2010,,0
'206901101,2010,,0
'206902001,2010,,1
'206903001,2010,,5
'207901001,2010,,10
'207901041,2010,,0
'207901101,2010,,0
'208901001,2010,,1
'208902001,2010,,41
'208902002,2010,,4
'208902041,2010,,0
'208902106,2010,,0
'208902108,2010,,0
'208903001,2010,,2
'209901001,2010,,0
'209901101,2010,,0
'209902001,2010,,5
'210901001,2010,,0
'210901041,2010,,0
'210901101,2010,,0
'210901102,2010,,0
'210901104,2010,,0
'210902001,2010,,4
'210902041,2010,,0
'210902102,2010,,0
'210903002,2010,,5
'210904002,2010,,7
'210905001,2010,,3
'210905041,2010,,0
'210905101,2010,,0
'210906101,2010,,0
'211901101,2010,,0
'211902001,2010,,3
'211902041,2010,,0
'211902102,2010,,0
'212801101,2010,,0
'212803001,2010,,9
'212803002,2010,,2
'212901001,2010,,11
'212901041,2010,,0
'212901101,2010,,0
'212902001,2010,,17
'212902041,2010,,0
'212902101,2010,,0
'212902102,2010,,0
'212902103,2010,,0
'212903001,2010,,65
'212903041,2010,,0
'212903101,2010,,0
'212903102,2010,,0
'212903103,2010,,0
'212903104,2010,,0
'212904002,2010,,8
'212904041,2010,,0
'212904102,2010,,0
'212905001,2010,,99
'212905003,2010,,88
'212905008,2010,,0
'212905041,2010,,0
'212905042,2010,,0
'212905043,2010,,0
'212905044,2010,,0
'212905045,2010,,0
'212905047,2010,,0
'212905101,2010,,0
'212905102,2010,,0
'212905103,2010,,0
'212905104,2010,,0
'212905106,2010,,0
'212905107,2010,,0
'212905108,2010,,0
'212905109,2010,,0
'212905110,2010,,0
'212905111,2010,,0
'212905112,2010,,0
'212905114,2010,,0
'212905115,2010,,0
'212905116,2010,,0
'212905117,2010,,0
'212905118,2010,,1
'212905119,2010,,0
'212905125,2010,,0
'212906001,2010,,31
'212906041,2010,,0
'212906042,2010,,0
'212906111,2010,,0
'212906112,2010,,0
'212906113,2010,,0
'212906114,2010,,0
'212909001,2010,,18
'212909002,2010,,9
'212909042,2010,,0
'212909101,2010,,0
'212909102,2010,,0
'212909103,2010,,0
'212910001,2010,,5
'212910041,2010,,0
'212910101,2010,,0
'212910103,2010,,0
'213801001,2010,,23
'213901001,2010,,14
'213901041,2010,,0
'213901101,2010,,0
'213901102,2010,,0
'214901001,2010,,60
'214901041,2010,,0
'214901042,2010,,0
'214901044,2010,,0
'214901102,2010,,0
'214901103,2010,,0
'214901104,2010,,0
'214901105,2010,,0
'214901107,2010,,0
'214901108,2010,,0
'214901110,2010,,0
'214901111,2010,,0
'214901112,2010,,0
'214902001,2010,,3
'214902101,2010,,0
'214903001,2010,,17
'214903003,2010,,0
'214903041,2010,,0
'214903042,2010,,0
'214903101,2010,,0
'214903102,2010,,0
'214903103,2010,,0
'214903105,2010,,0
'214903106,2010,,0
'214903108,2010,,0
'215901001,2010,,10
'215901002,2010,,0
'215901041,2010,,0
'215901101,2010,,0
'215901102,2010,,0
'215901103,2010,,0
'216901001,2010,,2
'216901005,2010,,0
'216901101,2010,,0
'216901195,2010,,0
'217901001,2010,,0
'217901101,2010,,0
'218901001,2010,,5
'218901041,2010,,0
'218901101,2010,,0
'219901001,2010,,1
'219901101,2010,,0
'219903001,2010,,16
'219903041,2010,,0
'219903101,2010,,0
'219903102,2010,,0
'219905001,2010,,0
'219905101,2010,,0
'220801001,2010,,2
'220802101,2010,,0
'220804001,2010,,3
'220804002,2010,,18
'220808001,2010,,0
'220808002,2010,,1
'220808003,2010,,0
'220809001,2010,,1
'220809101,2010,,0
'220810001,2010,,0
'220811101,2010,,0
'220812001,2010,,7
'220813001,2010,,0
'220813002,2010,,0
'220813003,2010,,0
'220813004,2010,,0
'220814101,2010,,0
'220815101,2010,,0
'220816001,2010,,0
'220816041,2010,,0
'220816101,2010,,0
'220901001,2010,,96
'220901002,2010,,86
'220901003,2010,,99
'220901004,2010,,95
'220901005,2010,,135
'220901006,2010,,132
'220901007,2010,,0
'220901008,2010,,0
'220901009,2010,,91
'220901010,2010,,0
'220901041,2010,,0
'220901045,2010,,0
'220901046,2010,,0
'220901047,2010,,0
'220901048,2010,,0
'220901049,2010,,0
'220901050,2010,,0
'220901051,2010,,0
'220901052,2010,,0
'220901053,2010,,0
'220901054,2010,,0
'220901055,2010,,0
'220901056,2010,,0
'220901101,2010,,0
'220901102,2010,,0
'220901103,2010,,0
'220901104,2010,,0
'220901105,2010,,0
'220901107,2010,,0
'220901109,2010,,0
'220901110,2010,,0
'220901111,2010,,0
'220901112,2010,,0
'220901113,2010,,0
'220901114,2010,,0
'220901116,2010,,0
'220901117,2010,,0
'220901119,2010,,0
'220901120,2010,,0
'220901121,2010,,0
'220901122,2010,,0
'220901123,2010,,0
'220901124,2010,,0
'220901125,2010,,0
'220901126,2010,,0
'220901128,2010,,0
'220901129,2010,,0
'220901130,2010,,0
'220901131,2010,,0
'220901132,2010,,0
'220901133,2010,,0
'220901134,2010,,0
'220901135,2010,,0
'220901136,2010,,0
'220901137,2010,,0
'220901139,2010,,0
'220901140,2010,,0
'220901141,2010,,0
'220901142,2010,,0
'220901143,2010,,0
'220901144,2010,,0
'220901145,2010,,0
'220901146,2010,,0
'220901147,2010,,0
'220901148,2010,,0
'220901149,2010,,0
'220901150,2010,,0
'220901151,2010,,0
'220901152,2010,,0
'220901153,2010,,0
'220901154,2010,,0
'220901155,2010,,0
'220901156,2010,,0
'220901157,2010,,0
'220901158,2010,,0
'220901159,2010,,0
'220901160,2010,,0
'220902001,2010,,115
'220902002,2010,,91
'220902009,2010,,0
'220902010,2010,,65
'220902041,2010,,0
'220902042,2010,,0
'220902043,2010,,0
'220902044,2010,,0
'220902045,2010,,0
'220902046,2010,,0
'220902047,2010,,0
'220902101,2010,,0
'220902102,2010,,0
'220902103,2010,,0
'220902104,2010,,0
'220902105,2010,,0
'220902106,2010,,0
'220902107,2010,,0
'220902108,2010,,0
'220902109,2010,,0
'220902110,2010,,0
'220902111,2010,,0
'220902112,2010,,0
'220902113,2010,,0
'220902114,2010,,0
'220902115,2010,,0
'220902116,2010,,0
'220902117,2010,,0
'220902118,2010,,0
'220902119,2010,,0
'220902120,2010,,0
'220902121,2010,,0
'220904001,2010,,26
'220904041,2010,,0
'220904101,2010,,0
'220904102,2010,,0
'220904103,2010,,0
'220904104,2010,,0
'220904105,2010,,0
'220904106,2010,,0
'220905001,2010,,20
'220905002,2010,,64
'220905003,2010,,48
'220905004,2010,,19
'220905005,2010,,24
'220905006,2010,,57
'220905008,2010,,39
'220905009,2010,,22
'220905010,2010,,42
'220905011,2010,,43
'220905014,2010,,68
'220905015,2010,,29
'220905016,2010,,32
'220905017,2010,,8
'220905018,2010,,0
'220905019,2010,,0
'220905021,2010,,30
'220905024,2010,,0
'220905026,2010,,1
'220905035,2010,,24
'220905040,2010,,0
'220905041,2010,,0
'220905042,2010,,0
'220905043,2010,,0
'220905044,2010,,0
'220905045,2010,,0
'220905046,2010,,0
'220905047,2010,,0
'220905048,2010,,0
'220905049,2010,,0
'220905050,2010,,0
'220905051,2010,,0
'220905052,2010,,0
'220905053,2010,,0
'220905054,2010,,0
'220905055,2010,,0
'220905056,2010,,0
'220905057,2010,,0
'220905058,2010,,0
'220905059,2010,,0
'220905060,2010,,0
'220905061,2010,,0
'220905062,2010,,0
'220905063,2010,,0
'220905064,2010,,0
'220905066,2010,,0
'220905067,2010,,0
'220905068,2010,,0
'220905069,2010,,0
'220905101,2010,,0
'220905103,2010,,0
'220905104,2010,,2
'220905105,2010,,0
'220905107,2010,,0
'220905110,2010,,0
'220905111,2010,,0
'220905114,2010,,0
'220905115,2010,,0
'220905116,2010,,0
'220905117,2010,,0
'220905119,2010,,0
'220905120,2010,,0
'220905121,2010,,0
'220905122,2010,,0
'220905123,2010,,0
'220905124,2010,,0
'220905125,2010,,0
'220905126,2010,,0
'220905127,2010,,0
'220905130,2010,,0
'220905132,2010,,0
'220905133,2010,,0
'220905134,2010,,0
'220905135,2010,,0
'220905137,2010,,0
'220905138,2010,,0
'220905139,2010,,0
'220905141,2010,,0
'220905143,2010,,0
'220905144,2010,,0
'220905146,2010,,0
'220905147,2010,,0
'220905148,2010,,0
'220905149,2010,,0
'220905150,2010,,0
'220905151,2010,,0
'220905152,2010,,0
'220905153,2010,,0
'220905154,2010,,0
'220905156,2010,,0
'220905157,2010,,0
'220905159,2010,,0
'220905160,2010,,0
'220905161,2010,,0
'220905162,2010,,0
'220905163,2010,,0
'220905165,2010,,0
'220905166,2010,,0
'220905167,2010,,0
'220905168,2010,,0
'220905169,2010,,0
'220905171,2010,,0
'220905172,2010,,0
'220905175,2010,,0
'220905176,2010,,0
'220905177,2010,,0
'220905178,2010,,0
'220905180,2010,,0
'220905184,2010,,0
'220905186,2010,,0
'220905187,2010,,0
'220905188,2010,,0
'220905190,2010,,0
'220905194,2010,,0
'220905206,2010,,0
'220905207,2010,,0
'220905208,2010,,0
'220905209,2010,,0
'220905210,2010,,0
'220905211,2010,,0
'220905212,2010,,0
'220905216,2010,,0
'220905217,2010,,0
'220905219,2010,,0
'220905220,2010,,0
'220905221,2010,,0
'220905222,2010,,0
'220905223,2010,,0
'220905224,2010,,0
'220905225,2010,,0
'220905226,2010,,0
'220905227,2010,,0
'220905228,2010,,0
'220905235,2010,,0
'220905236,2010,,0
'220905242,2010,,0
'220905251,2010,,0
'220905252,2010,,0
'220906001,2010,,55
'220906004,2010,,50
'220906006,2010,,20
'220906038,2010,,0
'220906041,2010,,0
'220906042,2010,,0
'220906043,2010,,0
'220906044,2010,,0
'220906101,2010,,0
'220906102,2010,,0
'220906103,2010,,0
'220906104,2010,,0
'220906105,2010,,0
'220906106,2010,,0
'220906107,2010,,0
'220906108,2010,,0
'220906109,2010,,0
'220906110,2010,,0
'220906111,2010,,0
'220907001,2010,,50
'220907002,2010,,46
'220907004,2010,,133
'220907005,2010,,0
'220907039,2010,,29
'220907041,2010,,0
'220907042,2010,,0
'220907043,2010,,0
'220907044,2010,,0
'220907045,2010,,0
'220907101,2010,,0
'220907102,2010,,0
'220907103,2010,,0
'220907104,2010,,0
'220907105,2010,,0
'220907106,2010,,0
'220907107,2010,,0
'220907108,2010,,0
'220907109,2010,,0
'220907110,2010,,0
'220907111,2010,,0
'220907112,2010,,0
'220907113,2010,,0
'220907114,2010,,0
'220907115,2010,,0
'220907116,2010,,0
'220907117,2010,,0
'220907118,2010,,0
'220907119,2010,,0
'220907120,2010,,0
'220907121,2010,,0
'220907122,2010,,0
'220907123,2010,,0
'220907124,2010,,0
'220907125,2010,,0
'220907126,2010,,0
'220908002,2010,,66
'220908003,2010,,63
'220908004,2010,,41
'220908005,2010,,61
'220908006,2010,,126
'220908041,2010,,0
'220908042,2010,,0
'220908043,2010,,0
'220908044,2010,,0
'220908045,2010,,0
'220908046,2010,,0
'220908101,2010,,0
'220908103,2010,,0
'220908105,2010,,0
'220908106,2010,,0
'220908107,2010,,0
'220908109,2010,,0
'220908110,2010,,0
'220908111,2010,,0
'220908112,2010,,0
'220908113,2010,,0
'220908114,2010,,0
'220908115,2010,,0
'220908116,2010,,0
'220908117,2010,,0
'220908118,2010,,0
'220908119,2010,,0
'220908120,2010,,0
'220908121,2010,,0
'220908122,2010,,0
'220908123,2010,,0
'220908124,2010,,0
'220908201,2010,,0
'220908202,2010,,0
'220908204,2010,,0
'220908205,2010,,0
'220908206,2010,,0
'220908207,2010,,0
'220908304,2010,,0
'220910001,2010,,11
'220910009,2010,,0
'220910042,2010,,0
'220910043,2010,,0
'220910101,2010,,0
'220910103,2010,,0
'220910104,2010,,0
'220912001,2010,,63
'220912002,2010,,53
'220912009,2010,,0
'220912012,2010,,0
'220912029,2010,,0
'220912041,2010,,0
'220912042,2010,,0
'220912043,2010,,0
'220912101,2010,,0
'220912102,2010,,0
'220912103,2010,,0
'220912104,2010,,0
'220912105,2010,,0
'220912106,2010,,0
'220912107,2010,,0
'220912108,2010,,0
'220912109,2010,,0
'220912110,2010,,0
'220912111,2010,,0
'220912112,2010,,0
'220914001,2010,,40
'220914004,2010,,0
'220914041,2010,,0
'220914101,2010,,0
'220914102,2010,,0
'220914103,2010,,0
'220915001,2010,,71
'220915002,2010,,0
'220915041,2010,,0
'220915042,2010,,0
'220915102,2010,,0
'220915103,2010,,0
'220915104,2010,,0
'220915105,2010,,0
'220915106,2010,,0
'220915107,2010,,0
'220915108,2010,,0
'220916001,2010,,44
'220916002,2010,,128
'220916004,2010,,0
'220916005,2010,,87
'220916007,2010,,0
'220916041,2010,,0
'220916042,2010,,0
'220916043,2010,,0
'220916044,2010,,0
'220916045,2010,,0
'220916102,2010,,0
'220916103,2010,,0
'220916105,2010,,0
'220916106,2010,,0
'220916107,2010,,0
'220916108,2010,,0
'220916110,2010,,0
'220916111,2010,,0
'220916112,2010,,0
'220916113,2010,,0
'220916114,2010,,0
'220916115,2010,,0
'220916116,2010,,0
'220916117,2010,,0
'220916118,2010,,0
'220916119,2010,,0
'220916120,2010,,4
'220916121,2010,,0
'220916122,2010,,0
'220916123,2010,,0
'220917001,2010,,2
'220917003,2010,,10
'220917004,2010,,0
'220917041,2010,,0
'220917101,2010,,0
'220917102,2010,,0
'220917104,2010,,0
'220918001,2010,,34
'220918002,2010,,48
'220918003,2010,,0
'220918004,2010,,44
'220918005,2010,,0
'220918007,2010,,0
'220918041,2010,,0
'220918042,2010,,0
'220918043,2010,,0
'220918044,2010,,0
'220918045,2010,,0
'220918101,2010,,0
'220918102,2010,,0
'220918103,2010,,0
'220918104,2010,,0
'220918105,2010,,0
'220918106,2010,,0
'220918107,2010,,0
'220918108,2010,,0
'220918109,2010,,0
'220918110,2010,,0
'220918111,2010,,0
'220918112,2010,,0
'220918113,2010,,0
'220919001,2010,,30
'220919003,2010,,0
'220919041,2010,,0
'220919043,2010,,0
'220919101,2010,,0
'220919102,2010,,0
'220919103,2010,,0
'220919104,2010,,0
