DISTRICT,YEAR,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSAINHP
state,2007,311466.31,50333.86,17098.12,6202.15,61344.59,25153,90607.19,60919.84,73448.39,61337.89,2619.53,241545.97,65705.56,1595.24,1280.96,254.752,385100.44,167469.16,613914.19,2103.54,850.239,3592.87,29062.17,64759.68,213201.35,71032.61,240433.7,765.298,219938.46,12154.52,23527.29,10125.64,6307.11,31252.73,8160.55,15.5519,7.45984,11.3431,259842.52,22,21,20,25,19.5,21.8,22.3,20.2,19.5,19.6,19.5,20.9,20,62.7287,50.7345,8.19884,2.7851,1.01026,9.99237,27.2789,42.3255,0.84103,77.5512,21.0956,0.51217,8.07567,29.0905,19.559,23.5815,19.6933,70.6139,3.90236,7.55372,3.25096,2.02497,10.0341,2.62004,9.33076,68.4509,20.7919,22.8059,77.1941,0.27298,1.15353,14.6948,38094.9,39879.92,42380.49,47042.15,55028.12,44896.99,52939.8,65505.75,80875.39,64.1859
