DISTRICT,YEAR,SA0AT07R,SB0AT07R,SH0AT07R,SW0AT07R,SI0AT07R,SP0AT07R,SE0AT07R,SS0AT07R,SF0AT07R,SM0AT07R,SL0AT07R,SR0AT07R,SA0AT06R,SB0AT06R,SH0AT06R,SW0AT06R,SI0AT06R,SP0AT06R,SE0AT06R,SS0AT06R,SF0AT06R,SM0AT06R,SL0AT06R,SR0AT06R,SA0712DR07R,SB0712DR07R,SE0712DR07R,SF0712DR07R,SH0712DR07R,SI0712DR07R,SL0712DR07R,SM0712DR07R,SP0712DR07R,SR0712DR07R,SS0712DR07R,SW0712DR07R,SA0708DR07R,SB0708DR07R,SE0708DR07R,SF0708DR07R,SH0708DR07R,SI0708DR07R,SL0708DR07R,SM0708DR07R,SP0708DR07R,SR0708DR07R,SS0708DR07R,SW0708DR07R,SA0912DR07R,SB0912DR07R,SE0912DR07R,SF0912DR07R,SH0912DR07R,SI0912DR07R,SL0912DR07R,SM0912DR07R,SP0912DR07R,SR0912DR07R,SS0912DR07R,SW0912DR07R,SA0712DR06R,SM0712DR06R,SF0712DR06R,SB0712DR06R,SH0712DR06R,SW0712DR06R,SE0712DR06R,SS0712DR06R,SR0712DR06R,SP0712DR06R,SI0712DR06R,SL0712DR06R,SA0708DR06R,SM0708DR06R,SF0708DR06R,SB0708DR06R,SH0708DR06R,SW0708DR06R,SE0708DR06R,SS0708DR06R,SR0708DR06R,SP0708DR06R,SI0708DR06R,SL0708DR06R,SA0912DR06R,SM0912DR06R,SF0912DR06R,SB0912DR06R,SH0912DR06R,SW0912DR06R,SE0912DR06R,SS0912DR06R,SR0912DR06R,SP0912DR06R,SI0912DR06R,SL0912DR06R,SA0AD07R,SB0AD07R,SH0AD07R,SW0AD07R,SI0AD07R,SP0AD07R,SM0AD07R,SF0AD07R,SE0AD07R,SS0AD07R,SL0AD07R,SR0AD07R,SA0AD06R,SB0AD06R,SH0AD06R,SW0AD06R,SI0AD06R,SP0AD06R,SM0AD06R,SF0AD06R,SE0AD06R,SS0AD06R,SL0AD06R,SR0AD06R,SA0GH07R,SB0GH07R,SH0GH07R,SW0GH07R,SI0GH07R,SP0GH07R,SE0GH07R,SS0GH07R,SM0GH07R,SF0GH07R,SL0GH07R,SR0GH07R,SA0GH06R,SB0GH06R,SH0GH06R,SW0GH06R,SI0GH06R,SP0GH06R,SE0GH06R,SS0GH06R,SM0GH06R,SF0GH06R,SL0GH06R,SR0GH06R,SA0BK07R,SB0BK07R,SH0BK07R,SI0BK07R,SP0BK07R,SW0BK07R,SF0BK07R,SM0BK07R,SA0BT07R,SB0BT07R,SH0BT07R,SI0BT07R,SP0BT07R,SW0BT07R,SF0BT07R,SM0BT07R,SA0BS07R,SB0BS07R,SH0BS07R,SI0BS07R,SP0BS07R,SW0BS07R,SF0BS07R,SM0BS07R,SA0BK06R,SB0BK06R,SH0BK06R,SI0BK06R,SP0BK06R,SW0BK06R,SF0BK06R,SM0BK06R,SA0BT06R,SB0BT06R,SH0BT06R,SI0BT06R,SP0BT06R,SW0BT06R,SF0BT06R,SM0BT06R,SA0BS06R,SB0BS06R,SH0BS06R,SI0BS06R,SP0BS06R,SW0BS06R,SF0BS06R,SM0BS06R
state,2008,95.5,95,95.3,95.7,94.8,97.5,95.2,94,95.5,95.5,96.3,94.6,95.5,94.9,95.4,95.8,94.8,97.6,95.2,94.1,95.6,95.5,96.3,94.8,2.7,4.1,2.8,2.6,3.7,2,4.8,2.9,1,3.6,3.2,1.3,0.4,0.7,0.5,0.4,0.5,0.4,0.8,0.4,0.2,0.4,0.5,0.2,3.9,5.8,4.3,3.7,5.4,2.8,7.6,4.2,1.4,5,4.8,1.9,2.6,2.8,2.3,3.8,3.5,1.3,2.7,3.2,3.2,1,2.1,4.6,0.4,0.4,0.4,0.8,0.6,0.2,0.5,0.5,0.4,0.2,0.5,0.8,3.7,4,3.4,5.4,5.2,1.8,4.2,4.7,4.6,1.4,2.9,7.3,22.1,15.1,17.9,27.2,21.2,43.8,19.7,24.6,15.9,4.9,9,11.9,21,14,16.6,26.1,21.1,42.5,18.7,23.4,14.7,4.4,8.7,11.5,77.9,70.4,78.4,78.5,75.1,90.8,73.9,20.5,73,82.7,51.2,66.2,75.7,67.8,76.3,76.4,74.4,89.5,72,17.5,70.4,80.9,58.3,62.6,50.5,26.1,35.7,48.6,68.5,59.9,48.7,52.9,20,11.1,16.4,19.1,46,23.6,22.1,17.7,46.8,24,28.6,42.9,63.3,55.4,44.4,49.8,51.3,24.8,40.2,51.5,67.3,58.5,49.6,53.7,18.9,9.8,15.3,19.8,43.9,22.4,21,16.6,47.2,22.6,30.4,48.7,62.2,54.9,44.9,50.1
