DISTRICT,YEAR,SA0AT13R,S20AT13R,S30AT13R,S40AT13R,SB0AT13R,SH0AT13R,SW0AT13R,SI0AT13R,SE0AT13R,SS0AT13R,SF0AT13R,SM0AT13R,SL0AT13R,SR0AT13R,S20708DR13R,S30708DR13R,S40708DR13R,SA0708DR13R,SB0708DR13R,SE0708DR13R,SF0708DR13R,SH0708DR13R,SI0708DR13R,SL0708DR13R,SM0708DR13R,SR0708DR13R,SS0708DR13R,SW0708DR13R,S20912DR13R,S30912DR13R,S40912DR13R,SA0912DR13R,SB0912DR13R,SE0912DR13R,SF0912DR13R,SH0912DR13R,SI0912DR13R,SL0912DR13R,SM0912DR13R,SR0912DR13R,SS0912DR13R,SW0912DR13R,SA0AD13R,S20AD13R,S30AD13R,S40AD13R,SB0AD13R,SH0AD13R,SW0AD13R,SI0AD13R,SM0AD13R,SF0AD13R,SE0AD13R,SS0AD13R,SL0AD13R,SR0AD13R,SA0BTA13R,SB0BTA13R,SH0BTA13R,SW0BTA13R,SI0BTA13R,S20BTA13R,S30BTA13R,S40BTA13R,SF0BTA13R,SM0BTA13R,SE0BTA13R,SA0BKA13R,SB0BKA13R,SH0BKA13R,SW0BKA13R,SI0BKA13R,S20BKA13R,S30BKA13R,S40BKA13R,SF0BKA13R,SM0BKA13R,SE0BKA13R,SAHEE13R,SAHEC13R,SA0AT12R,S20AT12R,S30AT12R,S40AT12R,SB0AT12R,SH0AT12R,SW0AT12R,SI0AT12R,SE0AT12R,SS0AT12R,SF0AT12R,SM0AT12R,SL0AT12R,SR0AT12R,S20708DR12R,S30708DR12R,S40708DR12R,SA0708DR12R,SB0708DR12R,SE0708DR12R,SF0708DR12R,SH0708DR12R,SI0708DR12R,SL0708DR12R,SM0708DR12R,SR0708DR12R,SS0708DR12R,SW0708DR12R,S20912DR12R,S30912DR12R,S40912DR12R,SA0912DR12R,SB0912DR12R,SE0912DR12R,SF0912DR12R,SH0912DR12R,SI0912DR12R,SL0912DR12R,SM0912DR12R,SR0912DR12R,SS0912DR12R,SW0912DR12R,SA0AD12R,S20AD12R,S30AD12R,S40AD12R,SB0AD12R,SH0AD12R,SW0AD12R,SI0AD12R,SM0AD12R,SF0AD12R,SE0AD12R,SS0AD12R,SL0AD12R,SR0AD12R,SA0BTA12R,SB0BTA12R,SH0BTA12R,SW0BTA12R,SI0BTA12R,S20BTA12R,S30BTA12R,S40BTA12R,SF0BTA12R,SM0BTA12R,SE0BTA12R,SA0BKA12R,SB0BKA12R,SH0BKA12R,SW0BKA12R,SI0BKA12R,S20BKA12R,S30BKA12R,S40BKA12R,SF0BKA12R,SM0BKA12R,SE0BKA12R,SAHEE12R,SAHEC12R
1,2014,95.8,95.9,97.7,95.7,95.6,95.6,95.9,95.3,95.4,94.5,95.8,95.8,96.6,95,0.3,0.1,0.2,0.4,0.4,0.6,0.3,0.6,0.5,2,0.6,0.4,0.4,0.2,1.5,0.8,2.2,2.2,3.3,2.6,1.9,2.8,2.5,4.9,2.5,3,3.2,1.1,31.4,35,57,30,24.2,28.5,35.6,28.9,28.4,34.6,25.6,7.1,14.2,17.3,22.1,13.7,19.5,24.9,16.4,26.6,53.6,21.8,25.1,19.1,16.7,50.9,27.3,37.5,64.3,48.9,60.3,72.5,50,49.2,53.1,34.3,57.3,69,95.9,96.1,97.9,95.9,95.6,95.8,96.1,95.5,95.6,94.5,95.9,95.9,96.8,95.1,0.2,0.1,0.3,0.3,0.4,0.3,0.3,0.3,0.2,0.6,0.3,0.3,0.3,0.2,1.6,0.9,1.7,2.4,3.8,2.8,2.2,3.1,2.7,5.3,2.7,3.4,3.5,1.2,30.6,35.5,55.7,28.7,24,27.2,34.9,27.7,27.7,33.6,24.6,6.9,13.5,16.6,21.9,13.8,19.4,24.5,18.7,26.6,52.9,19.4,24.9,18.9,16.1,50.8,27.7,36.9,64.6,49.9,60.5,72,52.1,49.1,52.9,33.3,58.3,66.1
