DISTRICT,YEAR,SAGC405R,SWGC405R,SBGC405R,SHGC405R,SIGC405R,SPGC405R,SEGC405R,SFGC405R,SMGC405R,SSGC405R,SLGC405R,SRGC405R,SAEC405R,SWEC405R,SBEC405R,SHEC405R,SIEC405R,SPEC405R,SEEC405R,SFEC405R,SMEC405R,SSEC405R,SLEC405R,SREC405R,SANC405R,SWNC405R,SBNC405R,SHNC405R,SINC405R,SPNC405R,SENC405R,SFNC405R,SMNC405R,SSNC405R,SLNC405R,SRNC405R,SADC405R,SWDC405R,SBDC405R,SHDC405R,SIDC405R,SPDC405R,SEDC405R,SFDC405R,SMDC405R,SSDC405R,SLDC405R,SRDC405R,SA2C405R,SW2C405R,SB2C405R,SH2C405R,SI2C405R,SP2C405R,SE2C405R,SF2C405R,SM2C405R,SS2C405R,SL2C405R,SR2C405R,SA1C405R,SW1C405R,SB1C405R,SH1C405R,SI1C405R,SP1C405R,SE1C405R,SF1C405R,SM1C405R,SS1C405R,SL1C405R,SR1C405R,SA0CT05R,SB0CT05R,SW0CT05R,SH0CT05R,SF0CT05R,SM0CT05R,SI0CT05R,SP0CT05R,SA0CC05R,SB0CC05R,SW0CC05R,SH0CC05R,SF0CC05R,SM0CC05R,SI0CC05R,SP0CC05R,SA0CS05R,SB0CS05R,SH0CS05R,SI0CS05R,SP0CS05R,SW0CS05R,SM0CS05R,SF0CS05R,SA0CA05R,SB0CA05R,SH0CA05R,SI0CA05R,SP0CA05R,SW0CA05R,SM0CA05R,SF0CA05R,SAGC404R,SWGC404R,SBGC404R,SHGC404R,SIGC404R,SPGC404R,SEGC404R,SFGC404R,SMGC404R,SSGC404R,SLGC404R,SRGC404R,SAEC404R,SWEC404R,SBEC404R,SHEC404R,SIEC404R,SPEC404R,SEEC404R,SFEC404R,SMEC404R,SSEC404R,SLEC404R,SREC404R,SANC404R,SWNC404R,SBNC404R,SHNC404R,SINC404R,SPNC404R,SENC404R,SFNC404R,SMNC404R,SSNC404R,SLNC404R,SRNC404R,SADC404R,SWDC404R,SBDC404R,SHDC404R,SIDC404R,SPDC404R,SEDC404R,SFDC404R,SMDC404R,SSDC404R,SLDC404R,SRDC404R,SA1C404R,SW1C404R,SB1C404R,SH1C404R,SI1C404R,SP1C404R,SE1C404R,SF1C404R,SM1C404R,SS1C404R,SL1C404R,SR1C404R,SA2C404R,SW2C404R,SB2C404R,SH2C404R,SI2C404R,SP2C404R,SE2C404R,SF2C404R,SM2C404R,SS2C404R,SL2C404R,SR2C404R,SA0CT04R,SB0CT04R,SW0CT04R,SH0CT04R,SF0CT04R,SM0CT04R,SI0CT04R,SP0CT04R,SA0CC04R,SB0CC04R,SW0CC04R,SH0CC04R,SF0CC04R,SM0CC04R,SI0CC04R,SP0CC04R,SA0CS04R,SB0CS04R,SH0CS04R,SI0CS04R,SP0CS04R,SW0CS04R,SM0CS04R,SF0CS04R,SA0CA04R,SB0CA04R,SH0CA04R,SI0CA04R,SP0CA04R,SW0CA04R,SM0CA04R,SF0CA04R
state,2006,84,89.5,81.7,77.4,84.3,92.7,77.4,87.3,80.8,74.8,61.2,72.9,3.8,4.7,2.6,3.4,5.2,1.2,3.9,2.9,4.8,2.8,1.6,5.5,7.9,3.9,10.2,12.3,5.6,4.3,12,6,9.7,15.7,21.1,14.2,4.3,2,5.5,6.9,4.9,1.8,6.7,3.9,4.7,6.8,16,7.3,95.7,98,94.5,93.1,95.1,98.2,93.3,96.1,95.3,93.2,84,92.7,91.9,93.3,91.9,89.7,89.9,97,89.4,93.3,90.5,90.4,82.4,87.2,65.5,66.2,70.7,50.7,68.1,62.6,80.4,86.9,27.4,8.1,38.7,11,24.9,30.3,29.9,48,992,855,902,1004,1095,1059,1013,974,20,17,17.8,20.9,22.4,21.8,20,20,84.6,89.4,82.8,78.4,84.3,92.7,78.6,87.8,81.4,75.4,58.1,75.6,4.2,5.1,3.1,3.8,6.1,1.6,4.2,3.2,5.2,3.2,1.9,5.7,7.3,3.7,9.2,11.6,5.9,4,11.3,5.5,9.1,15.1,23.7,12.8,3.9,1.9,4.9,6.3,3.7,1.7,5.9,3.4,4.3,6.3,16.3,6,91.9,93,92,90,90.1,96.7,90,93.3,90.5,90.5,81.9,88.3,96.1,98.1,95.1,93.7,96.3,98.3,94.1,96.6,95.7,93.7,83.7,94,61.9,60.9,67.2,46.3,64,59.4,76.3,80.3,27,7.6,37.6,10.5,24.6,30,30.6,45.6,987,843,894,993,1072,1047,1008,970,20.1,17.1,17.9,20.7,22.3,21.8,20.1,20.1
