DISTRICT,YEAR,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETINDC,SPETPACC,SAPID09N,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SA0GH08N,SA0GR08N,SA0GM08N,SB0GR08N,SH0GR08N,SW0GR08N,SI0GR08N,SP0GR08N,SS0GR08N,SA0GR08P,SB0GR08P,SH0GR08P,SW0GR08P,SP0GR08P,SI0GR08P,SS0GR08P,SA0GH08P,SA0GM08P,SAUND08C,SAUND08R,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETPACP,SPETECOP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SAPID09R
state,2009,4728204,444026,799801,2681474,355801,1011507,757146,2285954,12356,199371,361929,379066,371402,368131,355435,352252,345576,342912,343389,387777,331936,302959,273713,2264367,669371,1608515,16649,169302,7343,2.6,5.5,3.2,2.5,1.3,1.9,0.9,1.4,1.7,11.7,10.5,4.7,3,1.3,2.4,1.6,2.2,3.3,205122,252121,46999,33873,94571,112983,944,9750,26091,100,13.4,37.5,44.8,3.9,0.4,10.3,81.4,18.6,12668,0.6,103727,2.1,34,14.2,47.9,0.4,3.6,56.7,48.3,16.9,9.4,21.4,16,7.5,0.3,4.2,7.7,8,7.9,7.8,7.5,7.5,7.3,7.3,7.3,8.2,7,6.4,5.8,0.1
