DISTRICT,YEAR,SAGC408R,SWGC408R,SBGC408R,SHGC408R,SIGC408R,SPGC408R,SEGC408R,SFGC408R,SMGC408R,SSGC408R,SLGC408R,SRGC408R,SAEC408R,SWEC408R,SBEC408R,SHEC408R,SIEC408R,SPEC408R,SEEC408R,SFEC408R,SMEC408R,SSEC408R,SLEC408R,SREC408R,SANC408R,SWNC408R,SBNC408R,SHNC408R,SINC408R,SPNC408R,SENC408R,SFNC408R,SMNC408R,SSNC408R,SLNC408R,SRNC408R,SADC408R,SWDC408R,SBDC408R,SHDC408R,SIDC408R,SPDC408R,SEDC408R,SFDC408R,SMDC408R,SSDC408R,SLDC408R,SRDC408R,SA2C408R,SW2C408R,SB2C408R,SH2C408R,SI2C408R,SP2C408R,SE2C408R,SF2C408R,SM2C408R,SS2C408R,SL2C408R,SR2C408R,SA1C408R,SW1C408R,SB1C408R,SH1C408R,SI1C408R,SP1C408R,SE1C408R,SF1C408R,SM1C408R,SS1C408R,SL1C408R,SR1C408R,SAGC407R,SWGC407R,SBGC407R,SHGC407R,SIGC407R,SPGC407R,SEGC407R,SFGC407R,SMGC407R,SSGC407R,SLGC407R,SRGC407R,SAEC407R,SWEC407R,SBEC407R,SHEC407R,SIEC407R,SPEC407R,SEEC407R,SFEC407R,SMEC407R,SSEC407R,SLEC407R,SREC407R,SANC407R,SWNC407R,SBNC407R,SHNC407R,SINC407R,SPNC407R,SENC407R,SFNC407R,SMNC407R,SSNC407R,SLNC407R,SRNC407R,SADC407R,SWDC407R,SBDC407R,SHDC407R,SIDC407R,SPDC407R,SEDC407R,SFDC407R,SMDC407R,SSDC407R,SLDC407R,SRDC407R,SA2C407R,SW2C407R,SB2C407R,SH2C407R,SI2C407R,SP2C407R,SE2C407R,SF2C407R,SM2C407R,SS2C407R,SL2C407R,SR2C407R,SA1C407R,SW1C407R,SB1C407R,SH1C407R,SI1C407R,SP1C407R,SE1C407R,SF1C407R,SM1C407R,SS1C407R,SL1C407R,SR1C407R
state,2009,79.1,88.8,71.8,70.8,81.7,91.2,70.4,81.4,76.8,69.8,44.2,65.7,1.5,1.8,1.1,1.5,2.2,0.3,1.7,1.1,1.9,0.9,0.5,2.2,8.9,4.2,11,13.3,7.7,4.8,12.2,8,9.9,14.8,24.5,15.4,10.5,5.1,16.1,14.4,8.4,3.6,15.7,9.5,11.4,14.5,30.8,16.7,89.5,94.9,83.9,85.6,91.6,96.4,84.3,90.5,88.6,85.5,69.2,83.3,88,93,82.8,84.1,89.4,96,82.7,89.4,86.7,84.7,68.7,81.1,78,88.2,70.7,68.5,81.4,91.5,68.8,80.3,75.8,70.3,39.3,64.8,2,2.4,1.6,1.8,2.8,0.5,2.1,1.4,2.5,1.4,0.8,2.7,8.7,4.1,10.5,13.3,6.2,4.2,11.7,7.6,9.8,14.3,25.3,14.4,11.4,5.3,17.2,16.4,9.6,3.8,17.3,10.8,11.9,13.9,34.6,18.1,88.6,94.7,82.8,83.6,90.4,96.3,82.7,89.2,88.1,86.1,65.4,81.9,86.7,92.3,81.2,81.9,87.6,95.7,80.5,87.8,85.6,84.7,64.6,79.2
