DISTRICT,YEAR,SAGC407R,SWGC407R,SBGC407R,SHGC407R,SIGC407R,SPGC407R,SEGC407R,SFGC407R,SMGC407R,SSGC407R,SLGC407R,SRGC407R,SAEC407R,SWEC407R,SBEC407R,SHEC407R,SIEC407R,SPEC407R,SEEC407R,SFEC407R,SMEC407R,SSEC407R,SLEC407R,SREC407R,SANC407R,SWNC407R,SBNC407R,SHNC407R,SINC407R,SPNC407R,SENC407R,SFNC407R,SMNC407R,SSNC407R,SLNC407R,SRNC407R,SADC407R,SWDC407R,SBDC407R,SHDC407R,SIDC407R,SPDC407R,SEDC407R,SFDC407R,SMDC407R,SSDC407R,SLDC407R,SRDC407R,SA2C407R,SW2C407R,SB2C407R,SH2C407R,SI2C407R,SP2C407R,SE2C407R,SF2C407R,SM2C407R,SS2C407R,SL2C407R,SR2C407R,SA1C407R,SW1C407R,SB1C407R,SH1C407R,SI1C407R,SP1C407R,SE1C407R,SF1C407R,SM1C407R,SS1C407R,SL1C407R,SR1C407R,SAGC406R,SWGC406R,SBGC406R,SHGC406R,SIGC406R,SPGC406R,SEGC406R,SFGC406R,SMGC406R,SSGC406R,SLGC406R,SRGC406R,SAEC406R,SWEC406R,SBEC406R,SHEC406R,SIEC406R,SPEC406R,SEEC406R,SFEC406R,SMEC406R,SSEC406R,SLEC406R,SREC406R,SANC406R,SWNC406R,SBNC406R,SHNC406R,SINC406R,SPNC406R,SENC406R,SFNC406R,SMNC406R,SSNC406R,SLNC406R,SRNC406R,SADC406R,SWDC406R,SBDC406R,SHDC406R,SIDC406R,SPDC406R,SEDC406R,SFDC406R,SMDC406R,SSDC406R,SLDC406R,SRDC406R,SA2C406R,SW2C406R,SB2C406R,SH2C406R,SI2C406R,SP2C406R,SE2C406R,SF2C406R,SM2C406R,SS2C406R,SL2C406R,SR2C406R,SA1C406R,SW1C406R,SB1C406R,SH1C406R,SI1C406R,SP1C406R,SE1C406R,SF1C406R,SM1C406R,SS1C406R,SL1C406R,SR1C406R
state,2008,78,88.2,70.7,68.5,81.4,91.5,68.8,80.3,75.8,70.3,39.3,64.8,2,2.4,1.6,1.8,2.8,0.5,2.1,1.4,2.5,1.4,0.8,2.7,8.7,4.1,10.5,13.3,6.2,4.2,11.7,7.6,9.8,14.3,25.3,14.4,11.4,5.3,17.2,16.4,9.6,3.8,17.3,10.8,11.9,13.9,34.6,18.1,88.6,94.7,82.8,83.6,90.4,96.3,82.7,89.2,88.1,86.1,65.4,81.9,86.7,92.3,81.2,81.9,87.6,95.7,80.5,87.8,85.6,84.7,64.6,79.2,80.4,89,74.5,71.7,83.9,92,72,82.8,78,72.7,48.5,67.4,2.3,2.8,1.7,2,4,0.7,2.4,1.6,2.9,1.7,0.7,3.3,8.6,4.2,10.5,13.2,6.2,4.2,11.9,7.3,9.8,15,22.9,14.6,8.8,3.9,13.3,13.1,6,3.2,13.7,8.3,9.3,10.6,27.9,14.6,91.2,96.1,86.7,86.9,94,96.8,86.3,91.7,90.7,89.4,72.1,85.4,88.9,93.2,85,84.9,90,96.2,83.9,90.1,87.8,87.7,71.4,82
