DISTRICT,YEAR,SAGC404R,SWGC404R,SBGC404R,SHGC404R,SIGC404R,SPGC404R,SEGC404R,SFGC404R,SMGC404R,SSGC404R,SLGC404R,SRGC404R,SAEC404R,SWEC404R,SBEC404R,SHEC404R,SIEC404R,SPEC404R,SEEC404R,SFEC404R,SMEC404R,SSEC404R,SLEC404R,SREC404R,SANC404R,SWNC404R,SBNC404R,SHNC404R,SINC404R,SPNC404R,SENC404R,SFNC404R,SMNC404R,SSNC404R,SLNC404R,SRNC404R,SADC404R,SWDC404R,SBDC404R,SHDC404R,SIDC404R,SPDC404R,SEDC404R,SFDC404R,SMDC404R,SSDC404R,SLDC404R,SRDC404R,SA1C404R,SW1C404R,SB1C404R,SH1C404R,SI1C404R,SP1C404R,SE1C404R,SF1C404R,SM1C404R,SS1C404R,SL1C404R,SR1C404R,SA2C404R,SW2C404R,SB2C404R,SH2C404R,SI2C404R,SP2C404R,SE2C404R,SF2C404R,SM2C404R,SS2C404R,SL2C404R,SR2C404R,SA0CT04R,SB0CT04R,SW0CT04R,SH0CT04R,SF0CT04R,SM0CT04R,SI0CT04R,SP0CT04R,SA0CC04R,SB0CC04R,SW0CC04R,SH0CC04R,SF0CC04R,SM0CC04R,SI0CC04R,SP0CC04R,SA0CS04R,SB0CS04R,SH0CS04R,SI0CS04R,SP0CS04R,SW0CS04R,SM0CS04R,SF0CS04R,SA0CA04R,SB0CA04R,SH0CA04R,SI0CA04R,SP0CA04R,SW0CA04R,SM0CA04R,SF0CA04R,SA2C403R,SW2C403R,SB2C403R,SH2C403R,SI2C403R,SP2C403R,SE2C403R,SF2C403R,SM2C403R,SS2C403R,SL2C403R,SAGC403R,SWGC403R,SBGC403R,SHGC403R,SIGC403R,SPGC403R,SEGC403R,SFGC403R,SMGC403R,SSGC403R,SLGC403R,SAEC403R,SWEC403R,SBEC403R,SHEC403R,SIEC403R,SPEC403R,SEEC403R,SFEC403R,SMEC403R,SSEC403R,SLEC403R,SANC403R,SWNC403R,SBNC403R,SHNC403R,SINC403R,SPNC403R,SENC403R,SFNC403R,SMNC403R,SSNC403R,SLNC403R,SADC403R,SWDC403R,SBDC403R,SHDC403R,SIDC403R,SPDC403R,SEDC403R,SFDC403R,SMDC403R,SSDC403R,SLDC403R,SA1C403R,SW1C403R,SB1C403R,SH1C403R,SI1C403R,SP1C403R,SE1C403R,SF1C403R,SM1C403R,SS1C403R,SL1C403R,SA0CT03R,SB0CT03R,SW0CT03R,SH0CT03R,SF0CT03R,SM0CT03R,SI0CT03R,SP0CT03R,SA0CC03R,SB0CC03R,SW0CC03R,SH0CC03R,SF0CC03R,SM0CC03R,SI0CC03R,SP0CC03R,SA0CS03R,SB0CS03R,SH0CS03R,SI0CS03R,SP0CS03R,SW0CS03R,SM0CS03R,SF0CS03R,SA0CA03R,SB0CA03R,SH0CA03R,SI0CA03R,SP0CA03R,SW0CA03R,SM0CA03R,SF0CA03R
state,2005,84.6,89.4,82.8,78.4,84.3,92.7,78.6,87.8,81.4,75.4,58.1,75.6,4.2,5.1,3.1,3.8,6.1,1.6,4.2,3.2,5.2,3.2,1.9,5.7,7.3,3.7,9.2,11.6,5.9,4,11.3,5.5,9.1,15.1,23.7,12.8,3.9,1.9,4.9,6.3,3.7,1.7,5.9,3.4,4.3,6.3,16.3,6,91.9,93,92,90,90.1,96.7,90,93.3,90.5,90.5,81.9,88.3,96.1,98.1,95.1,93.7,96.3,98.3,94.1,96.6,95.7,93.7,83.7,94,61.9,60.9,67.2,46.3,64,59.4,76.3,80.3,27,7.6,37.6,10.5,24.6,30,30.6,45.6,987,843,894,993,1072,1047,1008,970,20.1,17.1,17.9,20.7,22.3,21.8,20.1,20.1,95.5,97.8,93.7,92.9,95.4,98.1,93.4,95.9,95.1,93.4,81.9,84.2,89.8,81.1,77.3,84.7,91.5,77.8,87.7,80.9,75,54.5,3.3,4.1,2.1,2.9,4.6,1.5,3.2,2.3,4.3,2.5,1.3,7.9,3.9,10.6,12.6,6.2,5.1,12.4,5.9,9.9,15.9,26.1,4.5,2.2,6.3,7.1,4.6,1.9,6.6,4.1,4.9,6.6,18.1,92.2,93.7,91.7,90,90.9,96.6,90.2,93.6,90.8,90.9,80.6,62.4,59.5,66.4,45.7,64.1,60.3,69.3,79.3,27.2,7.2,37.2,10.8,24.6,30.3,29.2,44.5,989,843,891,977,1078,1051,1010,971,19.9,16.8,17.8,20.5,22,21.6,20,19.9
