DISTRICT,YEAR,SA2C403R,SW2C403R,SB2C403R,SH2C403R,SI2C403R,SP2C403R,SE2C403R,SF2C403R,SM2C403R,SS2C403R,SL2C403R,SAGC403R,SWGC403R,SBGC403R,SHGC403R,SIGC403R,SPGC403R,SEGC403R,SFGC403R,SMGC403R,SSGC403R,SLGC403R,SAEC403R,SWEC403R,SBEC403R,SHEC403R,SIEC403R,SPEC403R,SEEC403R,SFEC403R,SMEC403R,SSEC403R,SLEC403R,SANC403R,SWNC403R,SBNC403R,SHNC403R,SINC403R,SPNC403R,SENC403R,SFNC403R,SMNC403R,SSNC403R,SLNC403R,SADC403R,SWDC403R,SBDC403R,SHDC403R,SIDC403R,SPDC403R,SEDC403R,SFDC403R,SMDC403R,SSDC403R,SLDC403R,SA1C403R,SW1C403R,SB1C403R,SH1C403R,SI1C403R,SP1C403R,SE1C403R,SF1C403R,SM1C403R,SS1C403R,SL1C403R,SA2C402R,SW2C402R,SB2C402R,SH2C402R,SI2C402R,SP2C402R,SE2C402R,SF2C402R,SM2C402R,SS2C402R,SL2C402R,SAGC402R,SWGC402R,SBGC402R,SHGC402R,SIGC402R,SPGC402R,SEGC402R,SFGC402R,SMGC402R,SSGC402R,SLGC402R,SAEC402R,SWEC402R,SBEC402R,SHEC402R,SIEC402R,SPEC402R,SEEC402R,SFEC402R,SMEC402R,SSEC402R,SLEC402R,SANC402R,SWNC402R,SBNC402R,SHNC402R,SINC402R,SPNC402R,SENC402R,SFNC402R,SMNC402R,SSNC402R,SLNC402R,SADC402R,SWDC402R,SBDC402R,SHDC402R,SIDC402R,SPDC402R,SEDC402R,SFDC402R,SMDC402R,SSDC402R,SLDC402R,SA0CT03R,SB0CT03R,SW0CT03R,SH0CT03R,SF0CT03R,SM0CT03R,SI0CT03R,SP0CT03R,SA0CC03R,SB0CC03R,SW0CC03R,SH0CC03R,SF0CC03R,SM0CC03R,SI0CC03R,SP0CC03R,SA0CS03R,SB0CS03R,SH0CS03R,SI0CS03R,SP0CS03R,SW0CS03R,SM0CS03R,SF0CS03R,SA0CA03R,SB0CA03R,SH0CA03R,SI0CA03R,SP0CA03R,SW0CA03R,SM0CA03R,SF0CA03R,SA0CS02R,SB0CS02R,SH0CS02R,SI0CS02R,SP0CS02R,SW0CS02R,SM0CS02R,SF0CS02R,SA0CA02R,SB0CA02R,SH0CA02R,SI0CA02R,SP0CA02R,SW0CA02R,SM0CA02R,SF0CA02R,SA0CC02R,SB0CC02R,SW0CC02R,SH0CC02R,SF0CC02R,SM0CC02R,SI0CC02R,SP0CC02R,SA0CT02R,SB0CT02R,SW0CT02R,SH0CT02R,SF0CT02R,SM0CT02R,SI0CT02R,SP0CT02R
state,2004,95.5,97.8,93.7,92.9,95.4,98.1,93.4,95.9,95.1,93.4,81.9,84.2,89.8,81.1,77.3,84.7,91.5,77.8,87.7,80.9,75,54.5,3.3,4.1,2.1,2.9,4.6,1.5,3.2,2.3,4.3,2.5,1.3,7.9,3.9,10.6,12.6,6.2,5.1,12.4,5.9,9.9,15.9,26.1,4.5,2.2,6.3,7.1,4.6,1.9,6.6,4.1,4.9,6.6,18.1,92.2,93.7,91.7,90,90.9,96.6,90.2,93.6,90.8,90.9,80.6,95,97.3,93.4,92.2,96.5,97.4,92.3,95.5,94.5,91.7,80,82.8,88.2,79.8,75.7,84.6,90.6,75.8,86.4,79.2,72.7,53.4,4.1,5.1,2.5,3.7,5.2,1.8,3.9,3,5.3,3.2,1.7,8,4,11,12.8,6.6,5,12.5,6,10,15.8,24.9,5,2.7,6.6,7.8,3.5,2.6,7.7,4.5,5.5,8.3,20,62.4,59.5,66.4,45.7,64.1,60.3,69.3,79.3,27.2,7.2,37.2,10.8,24.6,30.3,29.2,44.5,989,843,891,977,1078,1051,1010,971,19.9,16.8,17.8,20.5,22,21.6,20,19.9,986,839,893,990,1073,1047,1007,969,20,17,17.8,20.5,21.8,21.5,19.9,20,26.6,6.9,36.3,10.4,24.3,29.4,26,44.9,61.9,58.5,67.9,45.2,63.8,59.7,75.8,81.7
