DISTRICT,YEAR,SAGC409R,SWGC409R,SBGC409R,SHGC409R,SIGC409R,SPGC409R,SEGC409R,SFGC409R,SMGC409R,SSGC409R,SLGC409R,SRGC409R,SAEC409R,SWEC409R,SBEC409R,SHEC409R,SIEC409R,SPEC409R,SEEC409R,SFEC409R,SMEC409R,SSEC409R,SLEC409R,SREC409R,SANC409R,SWNC409R,SBNC409R,SHNC409R,SINC409R,SPNC409R,SENC409R,SFNC409R,SMNC409R,SSNC409R,SLNC409R,SRNC409R,SADC409R,SWDC409R,SBDC409R,SHDC409R,SIDC409R,SPDC409R,SEDC409R,SFDC409R,SMDC409R,SSDC409R,SLDC409R,SRDC409R,SA2C409R,SW2C409R,SB2C409R,SH2C409R,SI2C409R,SP2C409R,SE2C409R,SF2C409R,SM2C409R,SS2C409R,SL2C409R,SR2C409R,SA1C409R,SW1C409R,SB1C409R,SH1C409R,SI1C409R,SP1C409R,SE1C409R,SF1C409R,SM1C409R,SS1C409R,SL1C409R,SR1C409R,SAGC408R,SWGC408R,SBGC408R,SHGC408R,SIGC408R,SPGC408R,SEGC408R,SFGC408R,SMGC408R,SSGC408R,SLGC408R,SRGC408R,SAEC408R,SWEC408R,SBEC408R,SHEC408R,SIEC408R,SPEC408R,SEEC408R,SFEC408R,SMEC408R,SSEC408R,SLEC408R,SREC408R,SANC408R,SWNC408R,SBNC408R,SHNC408R,SINC408R,SPNC408R,SENC408R,SFNC408R,SMNC408R,SSNC408R,SLNC408R,SRNC408R,SADC408R,SWDC408R,SBDC408R,SHDC408R,SIDC408R,SPDC408R,SEDC408R,SFDC408R,SMDC408R,SSDC408R,SLDC408R,SRDC408R,SA2C408R,SW2C408R,SB2C408R,SH2C408R,SI2C408R,SP2C408R,SE2C408R,SF2C408R,SM2C408R,SS2C408R,SL2C408R,SR2C408R,SA1C408R,SW1C408R,SB1C408R,SH1C408R,SI1C408R,SP1C408R,SE1C408R,SF1C408R,SM1C408R,SS1C408R,SL1C408R,SR1C408R,SAGC508R,SWGC508R,SBGC508R,SHGC508R,SIGC508R,SPGC508R,SEGC508R,SFGC508R,SMGC508R,SSGC508R,SLGC508R,SRGC508R,SAEC508R,SWEC508R,SBEC508R,SHEC508R,SIEC508R,SPEC508R,SEEC508R,SFEC508R,SMEC508R,SSEC508R,SLEC508R,SREC508R,SANC508R,SWNC508R,SBNC508R,SHNC508R,SINC508R,SPNC508R,SENC508R,SFNC508R,SMNC508R,SSNC508R,SLNC508R,SRNC508R,SADC508R,SWDC508R,SBDC508R,SHDC508R,SIDC508R,SPDC508R,SEDC508R,SFDC508R,SMDC508R,SSDC508R,SLDC508R,SRDC508R
state,2010,80.6,89.7,73.8,73.5,80.3,92.4,78.3,82.9,78.3,71.8,49.2,72.5,1.4,1.7,1.1,1.4,2.2,0.3,1.2,1,1.8,0.9,0.7,1.7,8.6,4.1,10.3,12.7,8.1,4.3,9.7,7.6,9.6,13.2,21.1,13.4,9.4,4.5,14.8,12.4,9.3,3,10.9,8.4,10.3,14.1,29.1,12.4,90.6,95.5,85.2,87.6,90.7,97,89.1,91.6,89.7,85.9,70.9,87.6,89.2,93.8,84.1,86.2,88.5,96.7,88,90.5,87.9,85,70.2,85.9,79.1,88.8,71.8,70.8,81.7,91.2,70.4,81.4,76.8,69.8,44.2,65.7,1.5,1.8,1.1,1.5,2.2,0.3,1.7,1.1,1.9,0.9,0.5,2.2,8.9,4.2,11,13.3,7.7,4.8,12.2,8,9.9,14.8,24.5,15.4,10.5,5.1,16.1,14.4,8.4,3.6,15.7,9.5,11.4,14.5,30.8,16.7,89.5,94.9,83.9,85.6,91.6,96.4,84.3,90.5,88.6,85.5,69.2,83.3,88,93,82.8,84.1,89.4,96,82.7,89.4,86.7,84.7,68.7,81.1,83.4,91.1,76.5,77,86.6,94.2,76.6,85,81.8,77.3,54.3,72.9,2.1,2.3,1.7,2.1,3,0.5,2.3,1.6,2.6,1.2,0.7,3.2,2.4,1.1,2.5,3.7,1.4,1,3.1,2.2,2.5,6,7,4,12.2,5.5,19.2,17.2,9.1,4.4,17.9,11.2,13.1,15.5,38,20
