DISTRICT,YEAR,SA6LD98R,SW6LD98R,SB6LD98R,SH6LD98R,SI6LD98R,SP6LD98R,SE6LD98R,SF6LD98R,SM6LD98R,SS6LD98R,SA0DR98R,SM0DR98R,SF0DR98R,SB0DR98R,SH0DR98R,SW0DR98R,SE0DR98R,SS0DR98R,SP0DR98R,SI0DR98R,SE0AD98R,SS0AD98R,SI0AD98R,SP0AD98R,SB0AD98R,SH0AD98R,SW0AD98R,SM0AD98R,SF0AD98R,SA0AD98R,SE0AD97R,SS0AD97R,SI0AD97R,SP0AD97R,SB0AD97R,SH0AD97R,SW0AD97R,SM0AD97R,SF0AD97R,SA0AD97R,SA0GH98R,SB0GH98R,SH0GH98R,SW0GH98R,SI0GH98R,SP0GH98R,SE0GH98R,SM0GH98R,SF0GH98R,SS0GH98R,SA0EQ97R,SB0EQ97R,SE0EQ97R,SF0EQ97R,SH0EQ97R,SI0EQ97R,SM0EQ97R,SP0EQ97R,SS0EQ97R,SW0EQ97R,SA0EQ98R,SB0EQ98R,SE0EQ98R,SF0EQ98R,SH0EQ98R,SI0EQ98R,SM0EQ98R,SP0EQ98R,SS0EQ98R,SW0EQ98R,SA0AT98R,SB0AT98R,SE0AT98R,SF0AT98R,SH0AT98R,SI0AT98R,SM0AT98R,SP0AT98R,SS0AT98R,SW0AT98R,SA0BK99R,SB0BK99R,SH0BK99R,SI0BK99R,SP0BK99R,SW0BK99R,SF0BK99R,SM0BK99R,SA0BT99R,SB0BT99R,SH0BT99R,SI0BT99R,SP0BT99R,SW0BT99R,SF0BT99R,SM0BT99R,SA0BS99R,SB0BS99R,SH0BS99R,SI0BS99R,SP0BS99R,SW0BS99R,SF0BS99R,SM0BS99R,SA0CC98R,SB0CC98R,SW0CC98R,SH0CC98R,SF0CC98R,SM0CC98R,SI0CC98R,SP0CC98R,SA0CT98R,SB0CT98R,SW0CT98R,SH0CT98R,SF0CT98R,SM0CT98R,SI0CT98R,SP0CT98R,SA0CS98R,SB0CS98R,SW0CS98R,SH0CS98R,SI0CS98R,SP0CS98R,SF0CS98R,SM0CS98R,SA0CA98R,SB0CA98R,SH0CA98R,SW0CA98R,SI0CA98R,SP0CA98R,SF0CA98R,SM0CA98R,SA0AT97R,SB0AT97R,SH0AT97R,SW0AT97R,SI0AT97R,SP0AT97R,SF0AT97R,SM0AT97R,SE0AT97R,SS0AT97R,SA0DR97R,SM0DR97R,SF0DR97R,SB0DR97R,SH0DR97R,SW0DR97R,SE0DR97R,SS0DR97R,SP0DR97R,SI0DR97R,SA0CT97R,SB0CT97R,SW0CT97R,SH0CT97R,SF0CT97R,SM0CT97R,SI0CT97R,SP0CT97R,SA0CC97R,SB0CC97R,SW0CC97R,SH0CC97R,SF0CC97R,SM0CC97R,SI0CC97R,SP0CC97R,SA0CS97R,SB0CS97R,SW0CS97R,SH0CS97R,SI0CS97R,SP0CS97R,SF0CS97R,SM0CS97R,SA0CA97R,SB0CA97R,SH0CA97R,SW0CA97R,SI0CA97R,SP0CA97R,SF0CA97R,SM0CA97R,SA0BT98R,SB0BT98R,SH0BT98R,SI0BT98R,SP0BT98R,SW0BT98R,SF0BT98R,SM0BT98R,SA0BS98R,SB0BS98R,SH0BS98R,SI0BS98R,SP0BS98R,SW0BS98R,SF0BS98R,SM0BS98R,SA0BK98R,SB0BK98R,SH0BK98R,SI0BK98R,SP0BK98R,SW0BK98R,SF0BK98R,SM0BK98R,SA0GH97R,SB0GH97R,SH0GH97R,SW0GH97R,SI0GH97R,SP0GH97R,SE0GH97R,SM0GH97R,SF0GH97R,SS0GH97R
state,1999,14.7,9,18.9,20.4,15.7,6.8,18.9,13.5,15.8,18.2,1.6,1.6,1.5,2.1,2.3,0.9,1.6,1.8,0.9,2.6,12.6,4.7,18.5,35.9,13.1,14.5,22.7,16.8,21.1,18.9,11.9,4.2,18.3,35.5,12.6,13.8,21.5,16,20.2,18.1,8.7,4.7,6,10.8,7.1,15.2,5.4,7.8,9.5,1.8,41.2,20.5,23.3,38.9,25.7,42,43.7,56.2,8.5,52.7,45,25.6,27.3,44.4,30.3,42.6,45.7,60.6,10,56.4,95.3,94.9,95,95.3,94.9,94.6,95.3,97.2,94,95.7,58.6,31.5,48,53.3,71.6,62.8,57.2,60.5,11,4.3,7.9,7.1,27.6,13.4,12.2,9.7,55.7,29.5,39.2,57.1,68.5,60.4,53.4,58.5,27.2,7.6,35.6,10.8,24.6,30.3,24.8,42.3,61.7,55.9,69.4,44.6,64.1,58.9,80.4,87,992,848,1045,904,976,1066,974,1014,20.3,17.3,18.1,21.6,20.8,21.8,20.3,20.2,95.2,94.7,94.7,95.6,94.4,97.3,95.2,95.2,94.8,93.9,1.6,1.7,1.5,2,2.3,1,1.6,1.9,0.8,1.9,63.6,58.2,70.6,46.9,66,61,88.3,88.9,26.6,7.1,34.6,10.9,24.2,29.5,28.5,44.2,992,849,1044,907,967,1067,976,1011,20.1,17.2,18,21.4,20.8,21.8,20.1,20.1,9.7,3.7,6.5,9.8,27.2,11.9,10.7,8.5,57.4,29.9,42.8,56.1,70.1,60.9,55.2,60.1,59.6,30.5,50,53.3,72.9,63.1,58.3,61.3,1.4,1.1,1.1,1.6,1.9,1.7,1.2,1.3,1.4,1
