DISTRICT,YEAR,SPETFLAA,SPETSSTA,SPETSCIA,SPETMATA,SPETENGA,SPETELEA,SPSPTOFC,SPSTTOFC,SPSETOFC,SPSECOFC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTCAPC,SPSTECPC,SPSTNRPC,SPSTTEPC,SPSTEUPC,SPSTDTPC,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXTOFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSUTOFC,SPSPCOFC,SPSSTOFC,SPSCTOFC,SPSATOFC,SPSAMIFC,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTWHFP,SPSTHIFP,SPSTBLFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTEXPA,SPSTTENA,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSTKIDR,SPSTURNR
state,1998,21.4,22.7,21.7,20.7,20.8,19.8,304653.8,254557.7,48626.2,298.5,2473.1,185887.2,65133.3,1064.2,17907.6,67690.3,44628.2,73090.4,51241.2,838,3150,1695,62,4574,188,488.7,729.1,1364.3,20753.8,40225.9,191484.6,57670.6,196887.1,138677,724,181353.8,10494.7,17358.2,10377.7,5259.2,24049.3,5664.8,33669.5,1056.2,12287.1,4139.4,491957.1,176491.3,61.9,51.7,6.8,2.5,0.8,9.9,28.2,35.9,1,73,25.6,0.4,7,26.6,17.5,28.7,20.1,71.2,4.1,6.8,4.1,2.1,9.4,2.2,75.2,15.8,8.2,22.7,77.3,0.3,0.5,11.8,8,24736,26787,30811,37240,42624,33537,40713,52030,62946,15.3,13.3
