DISTRICT,YEAR,SA0EL11R,SB0EL11R,SH0EL11R,SI0EL11R,S30EL11R,S40EL11R,SW0EL11R,SM0EL11R,SF0EL11R,SL0EL11R,SE0EL11R,S20EL11R,SS0EL11R,SR0EL11R,SA0EL10R,SB0EL10R,SH0EL10R,SI0EL10R,S30EL10R,S40EL10R,SW0EL10R,SM0EL10R,SF0EL10R,SL0EL10R,SE0EL10R,S20EL10R,SS0EL10R,SR0EL10R,SA0AT10R,S20AT10R,S30AT10R,S40AT10R,SB0AT10R,SH0AT10R,SW0AT10R,SI0AT10R,SE0AT10R,SS0AT10R,SF0AT10R,SM0AT10R,SL0AT10R,SR0AT10R,SA0AT09R,SB0AT09R,SH0AT09R,SW0AT09R,SI0AT09R,SE0AT09R,SS0AT09R,SF0AT09R,SM0AT09R,SL0AT09R,SR0AT09R,S20712DR10R,S30712DR10R,S40712DR10R,SA0712DR10R,SB0712DR10R,SE0712DR10R,SF0712DR10R,SH0712DR10R,SI0712DR10R,SL0712DR10R,SM0712DR10R,SR0712DR10R,SS0712DR10R,SW0712DR10R,S20708DR10R,S30708DR10R,S40708DR10R,SA0708DR10R,SB0708DR10R,SE0708DR10R,SF0708DR10R,SH0708DR10R,SI0708DR10R,SL0708DR10R,SM0708DR10R,SR0708DR10R,SS0708DR10R,SW0708DR10R,S20912DR10R,S30912DR10R,S40912DR10R,SA0912DR10R,SB0912DR10R,SE0912DR10R,SF0912DR10R,SH0912DR10R,SI0912DR10R,SL0912DR10R,SM0912DR10R,SR0912DR10R,SS0912DR10R,SW0912DR10R,SA0712DR09R,SB0712DR09R,SE0712DR09R,SF0712DR09R,SH0712DR09R,SI0712DR09R,SL0712DR09R,SM0712DR09R,SR0712DR09R,SS0712DR09R,SW0712DR09R,SA0708DR09R,SB0708DR09R,SE0708DR09R,SF0708DR09R,SH0708DR09R,SI0708DR09R,SL0708DR09R,SM0708DR09R,SR0708DR09R,SS0708DR09R,SW0708DR09R,SA0912DR09R,SB0912DR09R,SE0912DR09R,SF0912DR09R,SH0912DR09R,SI0912DR09R,SL0912DR09R,SM0912DR09R,SR0912DR09R,SS0912DR09R,SW0912DR09R,SA0AD10R,S20AD10R,S30AD10R,S40AD10R,SB0AD10R,SH0AD10R,SW0AD10R,SI0AD10R,SM0AD10R,SF0AD10R,SE0AD10R,SS0AD10R,SL0AD10R,SR0AD10R,SA0AD09R,SB0AD09R,SH0AD09R,SW0AD09R,SI0AD09R,SM0AD09R,SF0AD09R,SE0AD09R,SS0AD09R,SL0AD09R,SR0AD09R,SA0GH10R,SB0GH10R,SH0GH10R,SW0GH10R,SI0GH10R,S30GH10R,S40GH10R,S20GH10R,SE0GH10R,SS0GH10R,SM0GH10R,SF0GH10R,SL0GH10R,SR0GH10R,SA0GH09R,SB0GH09R,SH0GH09R,SW0GH09R,SI0GH09R,SE0GH09R,SS0GH09R,SM0GH09R,SF0GH09R,SL0GH09R,SR0GH09R,SA0BK10R,SI0BK10R,S30BK10R,SB0BK10R,SH0BK10R,SW0BK10R,S40BK10R,S20BK10R,SF0BK10R,SM0BK10R,SA0BT10R,SI0BT10R,S30BT10R,SB0BT10R,SH0BT10R,SW0BT10R,S40BT10R,S20BT10R,SF0BT10R,SM0BT10R,SA0BS10R,SI0BS10R,S30BS10R,SB0BS10R,SH0BS10R,SW0BS10R,S40BS10R,S20BS10R,SF0BS10R,SM0BS10R,SA0BK09R,SI0BK09R,SB0BK09R,SH0BK09R,SW0BK09R,SF0BK09R,SM0BK09R,SA0BT09R,SI0BT09R,SB0BT09R,SH0BT09R,SW0BT09R,SF0BT09R,SM0BT09R,SA0BS09R,SI0BS09R,SB0BS09R,SH0BS09R,SW0BS09R,SF0BS09R,SM0BS09R
state,2011,80,81,79,82,90,83,87,78,82,75,79,85,70,77,79,79,78,80,91,81,86,77,81,74,78,87,70,76,95.5,95.7,97.5,95.5,95.1,95.3,95.6,95,95.2,94,95.5,95.5,96.3,94.7,95.6,95.2,95.5,95.7,95,95.3,94.1,95.6,95.6,96.5,94.9,0.9,0.6,1.7,1.7,2.7,1.4,1.5,2.1,1.8,2.9,1.8,2.2,2.2,0.8,0.2,0.1,0.1,0.2,0.4,0.2,0.2,0.3,0.2,0.5,0.3,0.2,0.4,0.1,1.3,0.8,2.5,2.4,3.9,2.1,2.2,3.1,2.6,4.7,2.6,3.1,3.2,1.1,2,3.1,1.7,1.9,2.6,1.6,3.2,2.1,2.6,2.5,0.9,0.3,0.5,0.3,0.3,0.4,0.5,0.6,0.3,0.3,0.4,0.1,2.9,4.4,2.7,2.7,3.8,2.2,5.1,3,3.6,3.6,1.3,26.3,30.6,49.9,26.1,19.5,23,30.9,23.5,23.7,29.1,20.4,6,11.6,14.2,24.6,18.1,20.8,29.4,22.7,22.2,27.2,18.7,5.7,11.1,13.2,82.7,76.4,83.6,83,77.1,93.3,80.4,84.7,80.1,23.4,79,86.5,68.3,71,82.5,75.7,83.4,82.9,79.3,79.9,24.5,78.3,86.6,64.8,71.3,50.8,49.4,69,25.7,37.3,63.1,51.6,61.6,49.4,52.6,22.7,19.4,53.6,14.5,19.6,25.9,25.6,27,25.1,20.3,46.7,40.1,63.6,23.6,29.7,58.1,50,57.8,44.5,49.2,51.2,52.7,25.5,37.5,61.7,49.3,53.7,21.2,21.5,12.9,17.3,25.1,23.3,18.9,47.4,50.6,23.5,29.8,57.2,44.7,50.6
