DISTRICT,YEAR,SA0EL09R,SB0EL09R,SH0EL09R,SW0EL09R,SE0EL09R,SS0EL09R,SM0EL09R,SF0EL09R,SI0EL09R,SP0EL09R,SL0EL09R,SR0EL09R,SA0AT08R,SB0AT08R,SH0AT08R,SW0AT08R,SI0AT08R,SP0AT08R,SE0AT08R,SS0AT08R,SF0AT08R,SM0AT08R,SL0AT08R,SR0AT08R,SA0AT07R,SB0AT07R,SH0AT07R,SW0AT07R,SI0AT07R,SP0AT07R,SE0AT07R,SS0AT07R,SF0AT07R,SM0AT07R,SL0AT07R,SR0AT07R,SA0712DR08R,SB0712DR08R,SE0712DR08R,SF0712DR08R,SH0712DR08R,SI0712DR08R,SL0712DR08R,SM0712DR08R,SP0712DR08R,SR0712DR08R,SS0712DR08R,SW0712DR08R,SA0708DR08R,SB0708DR08R,SE0708DR08R,SF0708DR08R,SH0708DR08R,SI0708DR08R,SL0708DR08R,SM0708DR08R,SP0708DR08R,SR0708DR08R,SS0708DR08R,SW0708DR08R,SA0912DR08R,SB0912DR08R,SE0912DR08R,SF0912DR08R,SH0912DR08R,SI0912DR08R,SL0912DR08R,SM0912DR08R,SP0912DR08R,SR0912DR08R,SS0912DR08R,SW0912DR08R,SA0712DR07R,SB0712DR07R,SE0712DR07R,SF0712DR07R,SH0712DR07R,SI0712DR07R,SL0712DR07R,SM0712DR07R,SP0712DR07R,SR0712DR07R,SS0712DR07R,SW0712DR07R,SA0708DR07R,SB0708DR07R,SE0708DR07R,SF0708DR07R,SH0708DR07R,SI0708DR07R,SL0708DR07R,SM0708DR07R,SP0708DR07R,SR0708DR07R,SS0708DR07R,SW0708DR07R,SA0912DR07R,SB0912DR07R,SE0912DR07R,SF0912DR07R,SH0912DR07R,SI0912DR07R,SL0912DR07R,SM0912DR07R,SP0912DR07R,SR0912DR07R,SS0912DR07R,SW0912DR07R,SA0AD08R,SB0AD08R,SH0AD08R,SW0AD08R,SI0AD08R,SP0AD08R,SM0AD08R,SF0AD08R,SE0AD08R,SS0AD08R,SL0AD08R,SR0AD08R,SA0AD07R,SB0AD07R,SH0AD07R,SW0AD07R,SI0AD07R,SP0AD07R,SM0AD07R,SF0AD07R,SE0AD07R,SS0AD07R,SL0AD07R,SR0AD07R,SA0GH08R,SB0GH08R,SH0GH08R,SW0GH08R,SI0GH08R,SP0GH08R,SE0GH08R,SS0GH08R,SM0GH08R,SF0GH08R,SL0GH08R,SR0GH08R,SA0GH07R,SB0GH07R,SH0GH07R,SW0GH07R,SI0GH07R,SP0GH07R,SE0GH07R,SS0GH07R,SM0GH07R,SF0GH07R,SL0GH07R,SR0GH07R,SA0BK08R,SB0BK08R,SH0BK08R,SI0BK08R,SP0BK08R,SW0BK08R,SF0BK08R,SM0BK08R,SA0BT08R,SB0BT08R,SH0BT08R,SI0BT08R,SP0BT08R,SW0BT08R,SF0BT08R,SM0BT08R,SA0BS08R,SB0BS08R,SH0BS08R,SI0BS08R,SP0BS08R,SW0BS08R,SF0BS08R,SM0BS08R,SA0BK07R,SB0BK07R,SH0BK07R,SI0BK07R,SP0BK07R,SW0BK07R,SF0BK07R,SM0BK07R,SA0BT07R,SB0BT07R,SH0BT07R,SI0BT07R,SP0BT07R,SW0BT07R,SF0BT07R,SM0BT07R,SA0BS07R,SB0BS07R,SH0BS07R,SI0BS07R,SP0BS07R,SW0BS07R,SF0BS07R,SM0BS07R
state,2009,76,78,75,89,74,63,74,78,76,91,72,73,95.5,95.1,95.4,95.6,94.8,97.5,95.2,94,95.5,95.5,96.4,94.7,95.5,95,95.3,95.7,94.8,97.5,95.2,94,95.5,95.5,96.3,94.6,2.2,3.5,2.3,2.1,3,1.8,3.7,2.4,0.8,3,2.8,1.1,0.3,0.5,0.3,0.3,0.4,0.2,0.5,0.3,0.2,0.3,0.3,0.1,3.2,5,3.5,3,4.4,2.6,5.8,3.5,1.1,4.1,4.1,1.5,2.7,4.1,2.8,2.6,3.7,2,4.8,2.9,1,3.6,3.2,1.3,0.4,0.7,0.5,0.4,0.5,0.4,0.8,0.4,0.2,0.4,0.5,0.2,3.9,5.8,4.3,3.7,5.4,2.8,7.6,4.2,1.4,5,4.8,1.9,23.1,16.3,19.3,27.9,22.3,44.7,20.7,25.7,17.2,5.3,10.1,12.3,22.1,15.1,17.9,27.2,21.2,43.8,19.7,24.6,15.9,4.9,9,11.9,81.4,74.5,82.1,81.9,77.9,92.2,78.4,21.9,76.8,85.8,58.7,70.3,77.9,70.4,78.4,78.5,75.1,90.8,73.9,20.5,73,82.7,51.2,66.2,50.1,25.2,36.5,51.8,68,59.3,48.8,51.9,20.9,12.2,16.7,20.3,48.3,25,23,18.6,46,23,29,43.9,62.1,54.2,43.6,48.9,50.5,26.1,35.7,48.6,68.5,59.9,48.7,52.9,20,11.1,16.4,19.1,46,23.6,22.1,17.7,46.8,24,28.6,42.9,63.3,55.4,44.4,49.8
