DISTRICT,YEAR,SA0DR99R,SM0DR99R,SF0DR99R,SB0DR99R,SH0DR99R,SW0DR99R,SE0DR99R,SS0DR99R,SP0DR99R,SI0DR99R,SA0AD99R,SB0AD99R,SH0AD99R,SW0AD99R,SI0AD99R,SP0AD99R,SM0AD99R,SF0AD99R,SE0AD99R,SS0AD99R,SA0GH99R,SB0GH99R,SH0GH99R,SW0GH99R,SI0GH99R,SP0GH99R,SE0GH99R,SM0GH99R,SF0GH99R,SS0GH99R,SA0AT99R,SB0AT99R,SE0AT99R,SF0AT99R,SH0AT99R,SI0AT99R,SM0AT99R,SP0AT99R,SS0AT99R,SW0AT99R,SA0BK00R,SB0BK00R,SH0BK00R,SI0BK00R,SP0BK00R,SW0BK00R,SF0BK00R,SM0BK00R,SA0BT00R,SB0BT00R,SH0BT00R,SI0BT00R,SP0BT00R,SW0BT00R,SF0BT00R,SM0BT00R,SA0BS00R,SB0BS00R,SH0BS00R,SI0BS00R,SP0BS00R,SW0BS00R,SF0BS00R,SM0BS00R,SA0CC99R,SB0CC99R,SW0CC99R,SH0CC99R,SF0CC99R,SM0CC99R,SI0CC99R,SP0CC99R,SA0CT99R,SB0CT99R,SW0CT99R,SH0CT99R,SF0CT99R,SM0CT99R,SI0CT99R,SP0CT99R,SA0CS99R,SB0CS99R,SW0CS99R,SH0CS99R,SI0CS99R,SP0CS99R,SF0CS99R,SM0CS99R,SA0CA99R,SB0CA99R,SH0CA99R,SW0CA99R,SI0CA99R,SP0CA99R,SF0CA99R,SM0CA99R,SA0DR98R,SM0DR98R,SF0DR98R,SB0DR98R,SH0DR98R,SW0DR98R,SE0DR98R,SS0DR98R,SP0DR98R,SI0DR98R,SE0AD98R,SS0AD98R,SI0AD98R,SP0AD98R,SB0AD98R,SH0AD98R,SW0AD98R,SM0AD98R,SF0AD98R,SA0AD98R,SA0GH98R,SB0GH98R,SH0GH98R,SW0GH98R,SI0GH98R,SP0GH98R,SE0GH98R,SM0GH98R,SF0GH98R,SS0GH98R,SA0AT98R,SB0AT98R,SE0AT98R,SF0AT98R,SH0AT98R,SI0AT98R,SM0AT98R,SP0AT98R,SS0AT98R,SW0AT98R,SA0BK99R,SB0BK99R,SH0BK99R,SI0BK99R,SP0BK99R,SW0BK99R,SF0BK99R,SM0BK99R,SA0BT99R,SB0BT99R,SH0BT99R,SI0BT99R,SP0BT99R,SW0BT99R,SF0BT99R,SM0BT99R,SA0BS99R,SB0BS99R,SH0BS99R,SI0BS99R,SP0BS99R,SW0BS99R,SF0BS99R,SM0BS99R,SA0CC98R,SB0CC98R,SW0CC98R,SH0CC98R,SF0CC98R,SM0CC98R,SI0CC98R,SP0CC98R,SA0CT98R,SB0CT98R,SW0CT98R,SH0CT98R,SF0CT98R,SM0CT98R,SI0CT98R,SP0CT98R,SA0CS98R,SB0CS98R,SW0CS98R,SH0CS98R,SI0CS98R,SP0CS98R,SF0CS98R,SM0CS98R,SA0CA98R,SB0CA98R,SH0CA98R,SW0CA98R,SI0CA98R,SP0CA98R,SF0CA98R,SM0CA98R
state,2000,1.6,1.6,1.5,2.3,2.3,0.8,1.5,1.8,0.9,1.3,17.5,11.7,12.9,21.3,15.7,35.5,15.6,19.3,11.3,3.6,15,9.9,10.9,17.9,13.6,28.9,9.4,13.5,16.5,2.5,95.4,95.1,95.1,95.4,95,94.8,95.4,97.3,94.1,95.8,57.9,31.1,48.4,51.9,69.1,62.6,56.6,59.7,12.7,5.5,9.6,13.4,31.5,15,14.1,11.1,53.9,29.2,38.6,51.5,65.3,59,51.6,56.7,27.2,7.8,35.6,11,24.5,30.4,28.3,43.9,61.8,58.6,68.9,44.5,64.3,59,83.8,87.3,989.3,846.1,1043.6,899.5,981.6,1068.9,970,1012.5,20.2,17.4,18.1,21.5,20.3,21.9,20.3,20.2,1.6,1.6,1.5,2.1,2.3,0.9,1.6,1.8,0.9,2.6,12.6,4.7,18.5,35.9,13.1,14.5,22.7,16.8,21.1,18.9,8.7,4.7,6,10.8,7.1,15.2,5.4,7.8,9.5,1.8,95.3,94.9,95,95.3,94.9,94.6,95.3,97.2,94,95.7,58.6,31.5,48,53.3,71.6,62.8,57.2,60.5,11,4.3,7.9,7.1,27.6,13.4,12.2,9.7,55.7,29.5,39.2,57.1,68.5,60.4,53.4,58.5,27.2,7.6,35.6,10.8,24.6,30.3,24.8,42.3,61.7,55.9,69.4,44.6,64.1,58.9,80.4,87,992,848,1045,904,976,1066,974,1014,20.3,17.3,18.1,21.6,20.8,21.8,20.3,20.2
