DISTRICT,YEAR,SA0EL10R,SB0EL10R,SH0EL10R,SW0EL10R,SE0EL10R,SS0EL10R,SM0EL10R,SF0EL10R,SI0EL10R,SP0EL10R,SL0EL10R,SR0EL10R,SA0EL09R,SB0EL09R,SH0EL09R,SW0EL09R,SE0EL09R,SS0EL09R,SM0EL09R,SF0EL09R,SI0EL09R,SP0EL09R,SL0EL09R,SR0EL09R,SA0AT09R,SB0AT09R,SH0AT09R,SW0AT09R,SI0AT09R,SP0AT09R,SE0AT09R,SS0AT09R,SF0AT09R,SM0AT09R,SL0AT09R,SR0AT09R,SA0AT08R,SB0AT08R,SH0AT08R,SW0AT08R,SI0AT08R,SP0AT08R,SE0AT08R,SS0AT08R,SF0AT08R,SM0AT08R,SL0AT08R,SR0AT08R,SA0712DR09R,SB0712DR09R,SE0712DR09R,SF0712DR09R,SH0712DR09R,SI0712DR09R,SL0712DR09R,SM0712DR09R,SP0712DR09R,SR0712DR09R,SS0712DR09R,SW0712DR09R,SA0708DR09R,SB0708DR09R,SE0708DR09R,SF0708DR09R,SH0708DR09R,SI0708DR09R,SL0708DR09R,SM0708DR09R,SP0708DR09R,SR0708DR09R,SS0708DR09R,SW0708DR09R,SA0912DR09R,SB0912DR09R,SE0912DR09R,SF0912DR09R,SH0912DR09R,SI0912DR09R,SL0912DR09R,SM0912DR09R,SP0912DR09R,SR0912DR09R,SS0912DR09R,SW0912DR09R,SA0712DR08R,SB0712DR08R,SE0712DR08R,SF0712DR08R,SH0712DR08R,SI0712DR08R,SL0712DR08R,SM0712DR08R,SP0712DR08R,SR0712DR08R,SS0712DR08R,SW0712DR08R,SA0708DR08R,SB0708DR08R,SE0708DR08R,SF0708DR08R,SH0708DR08R,SI0708DR08R,SL0708DR08R,SM0708DR08R,SP0708DR08R,SR0708DR08R,SS0708DR08R,SW0708DR08R,SA0912DR08R,SB0912DR08R,SE0912DR08R,SF0912DR08R,SH0912DR08R,SI0912DR08R,SL0912DR08R,SM0912DR08R,SP0912DR08R,SR0912DR08R,SS0912DR08R,SW0912DR08R,SA0AD09R,SB0AD09R,SH0AD09R,SW0AD09R,SI0AD09R,SP0AD09R,SM0AD09R,SF0AD09R,SE0AD09R,SS0AD09R,SL0AD09R,SR0AD09R,SA0AD08R,SB0AD08R,SH0AD08R,SW0AD08R,SI0AD08R,SP0AD08R,SM0AD08R,SF0AD08R,SE0AD08R,SS0AD08R,SL0AD08R,SR0AD08R,SA0GH09R,SB0GH09R,SH0GH09R,SW0GH09R,SI0GH09R,SP0GH09R,SE0GH09R,SS0GH09R,SM0GH09R,SF0GH09R,SL0GH09R,SR0GH09R,SA0GH08R,SB0GH08R,SH0GH08R,SW0GH08R,SI0GH08R,SP0GH08R,SE0GH08R,SS0GH08R,SM0GH08R,SF0GH08R,SL0GH08R,SR0GH08R,SA0BK09R,SI0BK09R,SP0BK09R,SB0BK09R,SH0BK09R,SW0BK09R,SF0BK09R,SM0BK09R,SA0BT09R,SI0BT09R,SP0BT09R,SB0BT09R,SH0BT09R,SW0BT09R,SF0BT09R,SM0BT09R,SA0BS09R,SI0BS09R,SP0BS09R,SB0BS09R,SH0BS09R,SW0BS09R,SF0BS09R,SM0BS09R,SA0BK08R,SB0BK08R,SH0BK08R,SI0BK08R,SP0BK08R,SW0BK08R,SF0BK08R,SM0BK08R,SA0BT08R,SB0BT08R,SH0BT08R,SI0BT08R,SP0BT08R,SW0BT08R,SF0BT08R,SM0BT08R,SA0BS08R,SB0BS08R,SH0BS08R,SI0BS08R,SP0BS08R,SW0BS08R,SF0BS08R,SM0BS08R
state,2010,79,79,78,89,78,70,77,81,79,91,74,76,76,79,75,89,75,64,74,78,76,91,72,73,95.6,95.2,95.5,95.7,95,97.5,95.3,94.1,95.6,95.6,96.5,94.9,95.5,95.1,95.4,95.6,94.8,97.5,95.2,94,95.5,95.5,96.4,94.7,2,3.1,1.7,1.9,2.6,1.6,3.2,2.1,0.7,2.6,2.5,0.9,0.3,0.5,0.3,0.3,0.4,0.5,0.6,0.3,0.2,0.3,0.4,0.1,2.9,4.4,2.7,2.7,3.8,2.2,5.1,3,1,3.6,3.6,1.3,2.2,3.5,2.3,2.1,3,1.8,3.7,2.4,0.8,3,2.8,1.1,0.3,0.5,0.3,0.3,0.4,0.2,0.5,0.3,0.2,0.3,0.3,0.1,3.2,5,3.5,3,4.4,2.6,5.8,3.5,1.1,4.1,4.1,1.5,24.6,18.1,20.8,29.4,22.7,47.9,22.2,27.2,18.7,5.7,11.1,13.2,23.1,16.3,19.3,27.9,22.3,44.7,20.7,25.7,17.2,5.3,10.1,12.3,82.5,75.7,83.4,82.9,79.3,92.4,79.9,24.5,78.3,86.6,64.8,71.3,81.4,74.5,82.1,81.9,77.9,92.2,78.4,21.9,76.8,85.8,58.7,70.3,51.2,52.7,69,25.5,37.5,61.7,49.3,53.7,21.2,21.5,48.6,12.9,17.3,25.1,23.3,18.9,47.4,50.6,63.3,23.5,29.8,57.2,44.7,50.6,50.1,25.2,36.5,51.8,68,59.3,48.8,51.9,20.9,12.2,16.7,20.3,48.3,25,23,18.6,46,23,29,43.9,62.1,54.2,43.6,48.9
