DISTRICT,YEAR,SA0DR01R,SM0DR01R,SF0DR01R,SB0DR01R,SH0DR01R,SW0DR01R,SE0DR01R,SS0DR01R,SP0DR01R,SI0DR01R,SA0SA02R,SB0SA02R,SE0SA02R,SF0SA02R,SH0SA02R,SI0SA02R,SM0SA02R,SP0SA02R,SS0SA02R,SW0SA02R,SA0AD01R,SB0AD01R,SH0AD01R,SW0AD01R,SI0AD01R,SP0AD01R,SM0AD01R,SF0AD01R,SE0AD01R,SS0AD01R,SA0GH01R,SB0GH01R,SH0GH01R,SW0GH01R,SI0GH01R,SP0GH01R,SE0GH01R,SS0GH01R,SM0GH01R,SF0GH01R,SA0AT01R,SB0AT01R,SE0AT01R,SF0AT01R,SH0AT01R,SI0AT01R,SM0AT01R,SP0AT01R,SS0AT01R,SW0AT01R,SA0BK01R,SB0BK01R,SH0BK01R,SI0BK01R,SP0BK01R,SW0BK01R,SF0BK01R,SM0BK01R,SA0BT01R,SB0BT01R,SH0BT01R,SI0BT01R,SP0BT01R,SW0BT01R,SF0BT01R,SM0BT01R,SA0BS01R,SB0BS01R,SH0BS01R,SI0BS01R,SP0BS01R,SW0BS01R,SF0BS01R,SM0BS01R,SA0CC01R,SB0CC01R,SW0CC01R,SH0CC01R,SF0CC01R,SM0CC01R,SI0CC01R,SP0CC01R,SA0CT01R,SB0CT01R,SW0CT01R,SH0CT01R,SF0CT01R,SM0CT01R,SI0CT01R,SP0CT01R,SA0CS01R,SB0CS01R,SW0CS01R,SH0CS01R,SI0CS01R,SP0CS01R,SF0CS01R,SM0CS01R,SA0CA01R,SB0CA01R,SH0CA01R,SW0CA01R,SI0CA01R,SP0CA01R,SF0CA01R,SM0CA01R,SA0DR00R,SM0DR00R,SF0DR00R,SB0DR00R,SH0DR00R,SW0DR00R,SE0DR00R,SS0DR00R,SP0DR00R,SI0DR00R,SA0AD00R,SB0AD00R,SH0AD00R,SW0AD00R,SI0AD00R,SP0AD00R,SM0AD00R,SF0AD00R,SE0AD00R,SS0AD00R,SA0GH00R,SB0GH00R,SH0GH00R,SW0GH00R,SI0GH00R,SP0GH00R,SE0GH00R,SM0GH00R,SF0GH00R,SS0GH00R,SA0AT00R,SB0AT00R,SE0AT00R,SF0AT00R,SH0AT00R,SI0AT00R,SM0AT00R,SP0AT00R,SS0AT00R,SW0AT00R,SA0CC00R,SB0CC00R,SW0CC00R,SH0CC00R,SF0CC00R,SM0CC00R,SI0CC00R,SP0CC00R,SA0CT00R,SB0CT00R,SW0CT00R,SH0CT00R,SF0CT00R,SM0CT00R,SI0CT00R,SP0CT00R,SA0CS00R,SB0CS00R,SW0CS00R,SH0CS00R,SI0CS00R,SP0CS00R,SF0CS00R,SM0CS00R,SA0CA00R,SB0CA00R,SH0CA00R,SW0CA00R,SI0CA00R,SP0CA00R,SF0CA00R,SM0CA00R,SA0BK00R,SB0BK00R,SH0BK00R,SI0BK00R,SP0BK00R,SW0BK00R,SF0BK00R,SM0BK00R,SA0BT00R,SB0BT00R,SH0BT00R,SI0BT00R,SP0BT00R,SW0BT00R,SF0BT00R,SM0BT00R,SA0BS00R,SB0BS00R,SH0BS00R,SI0BS00R,SP0BS00R,SW0BS00R,SF0BS00R,SM0BS00R
state,2002,1,1,0.9,1.3,1.4,0.5,1,1.2,0.5,0.9,69.6,68,69.5,70.4,68.9,71.5,69.2,71.4,69.6,71.4,19.3,13.6,14.5,23.4,18.6,39.8,17.4,21.4,12.8,4.5,51.1,39.6,49.3,54.2,46.7,67.6,45.3,9.4,46.1,55.9,95.5,95.2,95.3,95.5,95.2,94.7,95.5,97.3,94.2,95.8,54,27.6,44.4,46.5,68,58.5,52.1,56.5,14.3,6.2,11.1,13.8,34.5,16.9,15.9,12.5,50.1,26.8,34.6,45.8,63.9,55,47.5,53.2,26.9,7.4,36.2,10.7,24.4,29.9,28.3,42.8,62.9,58.6,70,46.5,65.1,60.5,76.9,85.2,987,846,1046,895,981,1068,970,1009,20.2,17.1,18,21.6,21,22,20.2,20.1,1.3,1.4,1.2,1.8,1.9,0.7,1.3,1.6,0.7,1.3,20.1,14.9,15.6,23.6,18.4,41,18.1,22.2,13.8,5.6,38.6,26.2,34.8,43,37.4,56.3,31.5,34.5,42.5,6.1,95.6,95.3,95.4,95.6,95.3,94.8,95.6,97.4,94.3,95.9,27.3,7.8,36.4,11.1,24.9,30.1,26.7,42.9,62.2,57.4,69.9,45.3,64.4,59.8,79.3,84.3,990,849,1047,897,985,1067,973,1010,20.3,17.2,18.1,21.7,20.2,21.8,20.3,20.2,57.9,31.1,48.4,51.9,69.1,62.6,56.6,59.7,12.7,5.5,9.6,13.4,31.5,15,14.1,11.1,53.9,29.2,38.6,51.5,65.3,59,51.6,56.7
