DISTRICT,YEAR,SA0EL06R,SB0EL06R,SE0EL06R,SF0EL06R,SH0EL06R,SI0EL06R,SL0EL06R,SM0EL06R,SP0EL06R,SR0EL06R,SS0EL06R,SW0EL06R,SA0AT05R,SB0AT05R,SH0AT05R,SW0AT05R,SI0AT05R,SP0AT05R,SE0AT05R,SS0AT05R,SF0AT05R,SM0AT05R,SL0AT05R,SR0AT05R,SA0708DR05R,SM0708DR05R,SF0708DR05R,SB0708DR05R,SH0708DR05R,SW0708DR05R,SE0708DR05R,SS0708DR05R,SR0708DR05R,SP0708DR05R,SI0708DR05R,SL0708DR05R,SA0712DR05R,SM0712DR05R,SF0712DR05R,SB0712DR05R,SH0712DR05R,SW0712DR05R,SE0712DR05R,SS0712DR05R,SR0712DR05R,SP0712DR05R,SI0712DR05R,SL0712DR05R,SA0AD05R,SB0AD05R,SH0AD05R,SW0AD05R,SI0AD05R,SP0AD05R,SM0AD05R,SF0AD05R,SE0AD05R,SS0AD05R,SL0AD05R,SR0AD05R,SA0GH05R,SB0GH05R,SH0GH05R,SW0GH05R,SI0GH05R,SP0GH05R,SE0GH05R,SS0GH05R,SM0GH05R,SF0GH05R,SL0GH05R,SR0GH05R,SA0BK05R,SB0BK05R,SH0BK05R,SI0BK05R,SP0BK05R,SW0BK05R,SF0BK05R,SM0BK05R,SA0BT05R,SB0BT05R,SH0BT05R,SI0BT05R,SP0BT05R,SW0BT05R,SF0BT05R,SM0BT05R,SA0BS05R,SB0BS05R,SH0BS05R,SI0BS05R,SP0BS05R,SW0BS05R,SF0BS05R,SM0BS05R,SA0AT04R,SB0AT04R,SH0AT04R,SW0AT04R,SI0AT04R,SP0AT04R,SE0AT04R,SS0AT04R,SF0AT04R,SM0AT04R,SL0AT04R,SR0AT04R,SA0708DR04R,SM0708DR04R,SF0708DR04R,SB0708DR04R,SH0708DR04R,SW0708DR04R,SE0708DR04R,SS0708DR04R,SR0708DR04R,SP0708DR04R,SI0708DR04R,SL0708DR04R,SA0712DR04R,SM0712DR04R,SF0712DR04R,SB0712DR04R,SH0712DR04R,SW0712DR04R,SE0712DR04R,SS0712DR04R,SR0712DR04R,SP0712DR04R,SI0712DR04R,SL0712DR04R,SA0AD04R,SB0AD04R,SH0AD04R,SW0AD04R,SI0AD04R,SP0AD04R,SM0AD04R,SF0AD04R,SE0AD04R,SS0AD04R,SL0AD04R,SR0AD04R,SA0GH04R,SB0GH04R,SH0GH04R,SW0GH04R,SI0GH04R,SP0GH04R,SE0GH04R,SS0GH04R,SM0GH04R,SF0GH04R,SL0GH04R,SR0GH04R,SA0BK04R,SB0BK04R,SH0BK04R,SI0BK04R,SP0BK04R,SW0BK04R,SF0BK04R,SM0BK04R,SA0BT04R,SB0BT04R,SH0BT04R,SI0BT04R,SP0BT04R,SW0BT04R,SF0BT04R,SM0BT04R,SA0BS04R,SB0BS04R,SH0BS04R,SI0BS04R,SP0BS04R,SW0BS04R,SF0BS04R,SM0BS04R
state,2006,66,72,65,69,65,65,59,63,87,61,24,81,95.7,95.3,95.5,95.8,94.9,97.6,95.4,94.2,95.7,95.7,96.5,94.9,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.1,0.3,0.5,0.9,1,0.8,1.2,1.4,0.5,1,1.3,1.2,0.4,1.1,2.1,20.5,13.7,16,25.4,18.9,41.2,18.2,22.8,14.2,4.5,8.8,10.7,72.3,64.9,72.1,73.6,70,87,68.2,16.6,66.8,77.7,58.1,57.1,51.8,25.2,40.2,51.7,66,59.1,50.2,54,18.4,9.8,14.7,17.3,42.3,21.8,20.6,16.1,47.4,23.2,31,44,61.5,54.7,45.3,50.1,95.7,95.4,95.5,95.9,95,97.7,95.4,94.3,95.8,95.7,96.5,94.9,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.1,0.2,0.5,0.9,0.9,0.8,1,1.3,0.4,0.9,1.2,1.1,0.4,0.8,2,19.9,13,15.5,24.7,19.8,38.6,17.7,22.2,13.6,4.4,8.5,11,68.4,59.9,68.2,69.9,64.8,83.1,64.7,14.6,62.9,73.7,48.8,55.5,53.9,26.6,44.9,43.3,68,59.5,52.6,55.8,17.4,9.2,13.2,18.3,39.8,21,19.4,15.2,49.3,24.5,34.5,37.5,62.5,55.3,47.3,51.8
