DISTRICT,YEAR,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSAINHP
state,2009,327662.93,54475.54,18324.91,6671.74,62459.53,23779.11,99862.98,65434.06,77622.54,60964.25,2773,254661.64,68433.31,1794.98,1294.18,228.112,407135.12,177220.47,646815.12,2034.48,860.116,4128.25,31745.58,72451.58,218477.4,74947.69,252715.24,670.668,230600.47,12776.43,24508.05,11885.89,6514.79,31805.48,9571.83,14.7328,7.41497,11.2087,283075.26,21.7,20.5,19.6,21.8,19,21.5,22.1,19.7,19.3,19.3,19,21.1,19.8,62.9446,50.6579,8.42212,2.8331,1.03147,9.65647,27.3989,43.7645,0.8463,77.7206,20.8853,0.54781,7.25719,30.4774,19.9699,23.6898,18.6058,70.3773,3.89926,7.47965,3.62747,1.98826,9.70677,2.92124,9.68849,66.6775,22.1116,22.8734,77.1266,0.2625,1.25991,14.4301,40371.79,42463.19,45035.06,49083.34,57325.24,47158.51,55819.16,68890.99,85304.84,63.9108
