DISTRICT,YEAR,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSAINHP
state,2008,321729.54,52637.2,17861.34,6447,62668.77,25395.73,95760.55,63446.73,75414.52,61712.01,2419.4,250010.73,67572.32,1727.09,1365.04,268.235,398675.08,172002.66,633346.51,2641.94,863.604,3874.59,30854.04,68978.32,217158.98,73395.07,248334.47,710.018,227348.98,12497,23378.27,11431.73,6469.84,31552.55,9051.17,15.1643,7.39351,11.254,272671.65,21.8,20.8,19.8,22.4,18.9,21.4,22.2,19.6,19,19,18.9,21,20,62.9474,50.7983,8.31096,2.82015,1.01793,9.89486,27.1578,43.0525,0.752,77.7084,21.0028,0.53681,7.8935,29.7643,19.7205,23.4403,19.1813,70.6646,3.88432,7.26644,3.55321,2.01096,9.80717,2.81329,9.59005,67.4974,21.4398,22.8127,77.1873,0.26843,1.2043,14.4578,39372.18,41373.57,43886.28,48174.44,56353.81,46178.67,54542.52,67396.6,83529.17,63.998
