DISTRICT,YEAR,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSTCAPC,SPSTECPC,SPSTNRPC,SPSTTEPC,SPSTEUPC,SPSTDTPC,SPSXTOFC,SPSATOFC,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSTTOSA,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTGMEA,SPCTGKGA,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTWHFP,SPSTHIFP,SPSTBLFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTKIDR
state,2002,282583.1,49903.6,15234,5756,57941.4,22107.8,78524.8,51042.7,69874.9,61033,3957.6,212732.4,64563.1,1330,1348.9,342,353476.8,1014,3033,2361,29,7595,1025,148644.9,560063.1,41959,58561,69849,39232,30940,33093,36169,42298,49185,2466.9,719.2,1959.3,25250.6,49681.1,204973,64235,218348.1,799,198614,11844.2,21989.5,8778.8,6438.7,28287.8,6630.3,15.7,7.8,11.9,219478,22.6,21.6,20.4,22.3,22.2,19.5,18.9,18.5,18.1,24.7,18.9,21.2,20.2,63.1,50.5,8.9,2.7,1,10.3,26.5,39.2,1.4,75.3,22.8,0.5,7.8,27.8,18.1,24.7,21.6,70.3,4.2,7.8,3.1,2.3,10,2.3,72.5,17.6,8.9,22.7,77.3,0.3,0.7,14.7
