DISTRICT,YEAR,SA0AT11R,S20AT11R,S30AT11R,S40AT11R,SB0AT11R,SH0AT11R,SW0AT11R,SI0AT11R,SE0AT11R,SS0AT11R,SF0AT11R,SM0AT11R,SL0AT11R,SR0AT11R,SA0AT10R,S20AT10R,S30AT10R,S40AT10R,SB0AT10R,SH0AT10R,SW0AT10R,SI0AT10R,SE0AT10R,SS0AT10R,SF0AT10R,SM0AT10R,SL0AT10R,SR0AT10R,S20708DR11R,S30708DR11R,S40708DR11R,SA0708DR11R,SB0708DR11R,SE0708DR11R,SF0708DR11R,SH0708DR11R,SI0708DR11R,SL0708DR11R,SM0708DR11R,SR0708DR11R,SS0708DR11R,SW0708DR11R,S20912DR11R,S30912DR11R,S40912DR11R,SA0912DR11R,SB0912DR11R,SE0912DR11R,SF0912DR11R,SH0912DR11R,SI0912DR11R,SL0912DR11R,SM0912DR11R,SR0912DR11R,SS0912DR11R,SW0912DR11R,SA0AD11R,S20AD11R,S30AD11R,S40AD11R,SB0AD11R,SH0AD11R,SW0AD11R,SI0AD11R,SM0AD11R,SF0AD11R,SE0AD11R,SS0AD11R,SL0AD11R,SR0AD11R,SA0AD10R,S20AD10R,S30AD10R,S40AD10R,SB0AD10R,SH0AD10R,SW0AD10R,SI0AD10R,SM0AD10R,SF0AD10R,SE0AD10R,SS0AD10R,SL0AD10R,SR0AD10R,SA0GH11R,SB0GH11R,SH0GH11R,SW0GH11R,SI0GH11R,S30GH11R,S40GH11R,S20GH11R,SE0GH11R,SS0GH11R,SM0GH11R,SF0GH11R,SL0GH11R,SR0GH11R,SA0GH10R,SB0GH10R,SH0GH10R,SW0GH10R,SI0GH10R,S30GH10R,S40GH10R,S20GH10R,SE0GH10R,SS0GH10R,SM0GH10R,SF0GH10R,SL0GH10R,SR0GH10R,SA0BK11R,SI0BK11R,S30BK11R,SB0BK11R,SH0BK11R,SW0BK11R,S40BK11R,S20BK11R,SF0BK11R,SM0BK11R,SA0BT11R,SI0BT11R,S30BT11R,SB0BT11R,SH0BT11R,SW0BT11R,S40BT11R,S20BT11R,SF0BT11R,SM0BT11R,SA0BS11R,SI0BS11R,S30BS11R,SB0BS11R,SH0BS11R,SW0BS11R,S40BS11R,S20BS11R,SF0BS11R,SM0BS11R,SA0BK10R,SI0BK10R,S30BK10R,SB0BK10R,SH0BK10R,SW0BK10R,S40BK10R,S20BK10R,SF0BK10R,SM0BK10R,SA0BT10R,SI0BT10R,S30BT10R,SB0BT10R,SH0BT10R,SW0BT10R,S40BT10R,S20BT10R,SF0BT10R,SM0BT10R,SA0BS10R,SI0BS10R,S30BS10R,SB0BS10R,SH0BS10R,SW0BS10R,S40BS10R,S20BS10R,SF0BS10R,SM0BS10R
state,2012,95.7,95.9,97.7,95.9,95.4,95.6,95.9,95.2,95.4,94.3,95.7,95.7,96.6,94.9,95.5,95.7,97.5,95.5,95.1,95.3,95.6,95,95.2,94,95.5,95.5,96.3,94.7,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.4,0.2,0.2,0.3,0.1,1.3,0.8,2.3,2.4,3.6,2.7,2.1,3,2.8,4.6,2.6,3.2,3.2,1.1,30.3,34.6,53.5,31.1,24.2,26.9,34.6,28.2,27.5,33.1,24.3,7.2,14.1,17.3,26.3,30.6,49.9,26.1,19.5,23,30.9,23.5,23.7,29.1,20.4,6,11.6,14.2,80.1,72.9,80.6,81,76.6,91.9,81.3,81.3,77,23.3,76.1,84.2,66.3,66.2,82.7,76.4,83.6,83,77.1,93.3,80.4,84.7,80.1,23.4,79,86.5,68.3,71,49.3,48.7,69.2,25.4,34.8,63.3,50,59.2,48.1,50.7,24,22.9,54.9,16.3,20.9,27,25.4,29.4,26.6,21.4,45.2,42.6,63.1,23.1,28,57.7,49.2,53.9,43.3,47.5,50.8,49.4,69,25.7,37.3,63.1,51.6,61.6,49.4,52.6,22.7,19.4,53.6,14.5,19.6,25.9,25.6,27,25.1,20.3,46.7,40.1,63.6,23.6,29.7,58.1,50,57.8,44.5,49.2
