DISTRICT,YEAR,SA0DR00R,SM0DR00R,SF0DR00R,SB0DR00R,SH0DR00R,SW0DR00R,SE0DR00R,SS0DR00R,SP0DR00R,SI0DR00R,SA0AD00R,SB0AD00R,SH0AD00R,SW0AD00R,SI0AD00R,SP0AD00R,SM0AD00R,SF0AD00R,SE0AD00R,SS0AD00R,SA0AD99R,SB0AD99R,SH0AD99R,SW0AD99R,SI0AD99R,SP0AD99R,SM0AD99R,SF0AD99R,SE0AD99R,SS0AD99R,SA0GH00R,SB0GH00R,SH0GH00R,SW0GH00R,SI0GH00R,SP0GH00R,SE0GH00R,SM0GH00R,SF0GH00R,SS0GH00R,SA0AT00R,SB0AT00R,SE0AT00R,SF0AT00R,SH0AT00R,SI0AT00R,SM0AT00R,SP0AT00R,SS0AT00R,SW0AT00R,SA0BK01R,SB0BK01R,SH0BK01R,SI0BK01R,SP0BK01R,SW0BK01R,SF0BK01R,SM0BK01R,SA0BT01R,SB0BT01R,SH0BT01R,SI0BT01R,SP0BT01R,SW0BT01R,SF0BT01R,SM0BT01R,SA0BS01R,SB0BS01R,SH0BS01R,SI0BS01R,SP0BS01R,SW0BS01R,SF0BS01R,SM0BS01R,SA0CC00R,SB0CC00R,SW0CC00R,SH0CC00R,SF0CC00R,SM0CC00R,SI0CC00R,SP0CC00R,SA0CT00R,SB0CT00R,SW0CT00R,SH0CT00R,SF0CT00R,SM0CT00R,SI0CT00R,SP0CT00R,SA0CS00R,SB0CS00R,SW0CS00R,SH0CS00R,SI0CS00R,SP0CS00R,SF0CS00R,SM0CS00R,SA0CA00R,SB0CA00R,SH0CA00R,SW0CA00R,SI0CA00R,SP0CA00R,SF0CA00R,SM0CA00R,SA0DR99R,SM0DR99R,SF0DR99R,SB0DR99R,SH0DR99R,SW0DR99R,SE0DR99R,SS0DR99R,SP0DR99R,SI0DR99R,SA0GH99R,SB0GH99R,SH0GH99R,SW0GH99R,SI0GH99R,SP0GH99R,SE0GH99R,SM0GH99R,SF0GH99R,SS0GH99R,SA0AT99R,SB0AT99R,SE0AT99R,SF0AT99R,SH0AT99R,SI0AT99R,SM0AT99R,SP0AT99R,SS0AT99R,SW0AT99R,SA0BK00R,SB0BK00R,SH0BK00R,SI0BK00R,SP0BK00R,SW0BK00R,SF0BK00R,SM0BK00R,SA0BT00R,SB0BT00R,SH0BT00R,SI0BT00R,SP0BT00R,SW0BT00R,SF0BT00R,SM0BT00R,SA0BS00R,SB0BS00R,SH0BS00R,SI0BS00R,SP0BS00R,SW0BS00R,SF0BS00R,SM0BS00R,SA0CC99R,SB0CC99R,SW0CC99R,SH0CC99R,SF0CC99R,SM0CC99R,SI0CC99R,SP0CC99R,SA0CT99R,SB0CT99R,SW0CT99R,SH0CT99R,SF0CT99R,SM0CT99R,SI0CT99R,SP0CT99R,SA0CS99R,SB0CS99R,SW0CS99R,SH0CS99R,SI0CS99R,SP0CS99R,SF0CS99R,SM0CS99R,SA0CA99R,SB0CA99R,SH0CA99R,SW0CA99R,SI0CA99R,SP0CA99R,SF0CA99R,SM0CA99R
state,2001,1.3,1.4,1.2,1.8,1.9,0.7,1.3,1.6,0.7,1.3,20.1,14.9,15.6,23.6,18.4,41,18.1,22.2,13.8,5.6,20.1,15.2,15.3,23.8,17.1,40.2,18.3,22,13.3,5.4,38.6,26.2,34.8,43,37.4,56.3,31.5,34.5,42.5,6.1,95.6,95.3,95.4,95.6,95.3,94.8,95.6,97.4,94.3,95.9,54,27.6,44.4,46.5,68,58.5,52.1,56.5,14.3,6.2,11.1,13.8,34.5,16.9,15.9,12.5,50.1,26.8,34.6,45.8,63.9,55,47.5,53.2,27.3,7.8,36.4,11.1,24.9,30.1,26.7,42.9,62.2,57.4,69.9,45.3,64.4,59.8,79.3,84.3,990,849,1047,897,985,1067,973,1010,20.3,17.2,18.1,21.7,20.2,21.8,20.3,20.2,1.6,1.6,1.5,2.3,2.3,0.8,1.5,1.8,0.9,1.3,15,9.9,10.9,17.9,13.6,28.9,9.4,13.5,16.5,2.5,95.4,95.1,95.1,95.4,95,94.8,95.4,97.3,94.1,95.8,57.9,31.1,48.4,51.9,69.1,62.6,56.6,59.7,12.7,5.5,9.6,13.4,31.5,15,14.1,11.1,53.9,29.2,38.6,51.5,65.3,59,51.6,56.7,27.2,7.8,35.6,11,24.5,30.4,28.3,43.9,61.8,58.6,68.9,44.5,64.3,59,83.8,87.3,989.3,846.1,1043.6,899.5,981.6,1068.9,970,1012.5,20.2,17.4,18.1,21.5,20.3,21.9,20.3,20.2
