DISTRICT,YEAR,SA0EL07R,SB0EL07R,SE0EL07R,SF0EL07R,SH0EL07R,SI0EL07R,SL0EL07R,SM0EL07R,SP0EL07R,SR0EL07R,SS0EL07R,SW0EL07R,SA0EL06R,SB0EL06R,SE0EL06R,SF0EL06R,SH0EL06R,SI0EL06R,SL0EL06R,SM0EL06R,SP0EL06R,SR0EL06R,SS0EL06R,SW0EL06R,SA0AT06R,SB0AT06R,SH0AT06R,SW0AT06R,SI0AT06R,SP0AT06R,SE0AT06R,SS0AT06R,SF0AT06R,SM0AT06R,SL0AT06R,SR0AT06R,SA0708DR06R,SM0708DR06R,SF0708DR06R,SB0708DR06R,SH0708DR06R,SW0708DR06R,SE0708DR06R,SS0708DR06R,SR0708DR06R,SP0708DR06R,SI0708DR06R,SL0708DR06R,SA0712DR06R,SM0712DR06R,SF0712DR06R,SB0712DR06R,SH0712DR06R,SW0712DR06R,SE0712DR06R,SS0712DR06R,SR0712DR06R,SP0712DR06R,SI0712DR06R,SL0712DR06R,SA0912DR06R,SM0912DR06R,SF0912DR06R,SB0912DR06R,SH0912DR06R,SW0912DR06R,SE0912DR06R,SS0912DR06R,SR0912DR06R,SP0912DR06R,SI0912DR06R,SL0912DR06R,SA0AD06R,SB0AD06R,SH0AD06R,SW0AD06R,SI0AD06R,SP0AD06R,SM0AD06R,SF0AD06R,SE0AD06R,SS0AD06R,SL0AD06R,SR0AD06R,SA0GH06R,SB0GH06R,SH0GH06R,SW0GH06R,SI0GH06R,SP0GH06R,SE0GH06R,SS0GH06R,SM0GH06R,SF0GH06R,SL0GH06R,SR0GH06R,SA0BK06R,SB0BK06R,SH0BK06R,SI0BK06R,SP0BK06R,SW0BK06R,SF0BK06R,SM0BK06R,SA0BT06R,SB0BT06R,SH0BT06R,SI0BT06R,SP0BT06R,SW0BT06R,SF0BT06R,SM0BT06R,SA0BS06R,SB0BS06R,SH0BS06R,SI0BS06R,SP0BS06R,SW0BS06R,SF0BS06R,SM0BS06R,SA0AT05R,SB0AT05R,SH0AT05R,SW0AT05R,SI0AT05R,SP0AT05R,SE0AT05R,SS0AT05R,SF0AT05R,SM0AT05R,SL0AT05R,SR0AT05R,SA0AD05R,SB0AD05R,SH0AD05R,SW0AD05R,SI0AD05R,SP0AD05R,SM0AD05R,SF0AD05R,SE0AD05R,SS0AD05R,SL0AD05R,SR0AD05R,SA0GH05R,SB0GH05R,SH0GH05R,SW0GH05R,SI0GH05R,SP0GH05R,SE0GH05R,SS0GH05R,SM0GH05R,SF0GH05R,SL0GH05R,SR0GH05R,SA0BK05R,SB0BK05R,SH0BK05R,SI0BK05R,SP0BK05R,SW0BK05R,SF0BK05R,SM0BK05R,SA0BT05R,SB0BT05R,SH0BT05R,SI0BT05R,SP0BT05R,SW0BT05R,SF0BT05R,SM0BT05R,SA0BS05R,SB0BS05R,SH0BS05R,SI0BS05R,SP0BS05R,SW0BS05R,SF0BS05R,SM0BS05R
state,2007,70,74,69,73,69,69,63,66,89,66,27,83,66,72,65,69,65,65,59,63,87,61,24,81,95.5,94.9,95.4,95.8,94.8,97.6,95.2,94.1,95.6,95.5,96.3,94.8,0.4,0.4,0.4,0.8,0.6,0.2,0.5,0.5,0.4,0.2,0.5,0.8,2.6,2.8,2.3,3.8,3.5,1.3,2.7,3.2,3.2,1,2.1,4.6,3.7,4,3.4,5.4,5.2,1.8,4.2,4.7,4.6,1.4,2.9,7.3,21,14,16.6,26.1,21.1,42.5,18.7,23.4,14.7,4.4,8.7,11.5,75.7,67.8,76.3,76.4,74.4,89.5,72,17.5,70.4,80.9,58.3,62.6,51.3,24.8,40.2,51.5,67.3,58.5,49.6,53.7,18.9,9.8,15.3,19.8,43.9,22.4,21,16.6,47.2,22.6,30.4,48.7,62.2,54.9,44.9,50.1,95.7,95.3,95.5,95.8,94.9,97.6,95.4,94.2,95.7,95.7,96.5,94.9,20.5,13.7,16,25.4,18.9,41.2,18.2,22.8,14.2,4.5,8.8,10.7,72.3,64.9,72.1,73.6,70,87,68.2,16.6,66.8,77.7,58.1,57.1,51.8,25.2,40.2,51.7,66,59.1,50.2,54,18.4,9.8,14.7,17.3,42.3,21.8,20.6,16.1,47.4,23.2,31,44,61.5,54.7,45.3,50.1
