DISTRICT,YEAR,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPIFC,SPSTASFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTTWFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTPIFP,SPSTINFP,SPSTASFP,SPSTTWFP,SPSTMAFP,SPSTFEFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSAINHP
state,2011,334876.43,59958.9,18757.29,6820.14,62981.26,20250.68,100402.53,70542.87,83669.89,60010.45,2572.54,257361.38,73117.76,1824.75,1118.83,238.688,420412.76,179752.37,663146.38,2180.37,1390.17,357.297,4439.69,31080.71,79342.2,214047.61,4218.75,77669.15,257207.28,669.553,245670.16,13438.69,18300.89,9790.92,6480.76,30384.55,10810.44,11.9388,7.74056,11.3748,291704.05,19.6,19,17.9,23.9,19,20.7,21.4,19,18.8,18.8,18.9,19,17.3,63.3967,50.4981,9.04158,2.82853,1.02845,9.49734,27.106,43.9879,0.76821,76.8526,21.8343,0.5449,6.04721,29.982,21.0653,24.9853,17.9202,73.3614,4.01303,5.46497,2.92374,1.93527,9.07336,3.22819,9.28125,63.9184,23.693,0.1067,0.41513,1.32577,1.25979,23.1934,76.8066,14.6692,41271.75,44012.78,46603.87,50476.49,58691.49,48638.27,57044.53,70818.63,89481.08,64.3934
