DISTRICT,YEAR,SPETALLC,SPETSPEC,SPETLEPC,SPETECOC,SPETGIFC,SPETVOCC,SPETBILC,SPETRSKC,SPETGEEC,SPETGPKC,SPETGKNC,SPETG01C,SPETG02C,SPETG03C,SPETG04C,SPETG05C,SPETG06C,SPETG07C,SPETG08C,SPETG09C,SPETG10C,SPETG11C,SPETG12C,SPETHISC,SPETBLAC,SPETWHIC,SPETINDC,SPETPACC,SAPID07N,SPERRAKR,SPERRA1R,SPERRA2R,SPERRA3R,SPERRA4R,SPERRA5R,SPERRA6R,SPERRA7R,SPERRA8R,SPERSAKR,SPERSA1R,SPERSA2R,SPERSA3R,SPERSA4R,SPERSA5R,SPERSA6R,SPERSA7R,SPERSA8R,SA0GH06N,SA0GR06N,SA0GM06N,SB0GR06N,SH0GR06N,SW0GR06N,SI0GR06N,SP0GR06N,SS0GR06N,SA0GR06P,SB0GR06P,SH0GR06P,SW0GR06P,SP0GR06P,SI0GR06P,SS0GR06P,SA0GH06P,SA0GM06P,SAUND06C,SAUND06R,SPETDISC,SPETDISP,SPETWHIP,SPETBLAP,SPETHISP,SPETINDP,SPETPACP,SPETECOP,SPETRSKP,SPETLEPP,SPETSPEP,SPETVOCP,SPETBILP,SPETGIFP,SPETGEEP,SPETGPKP,SPETGKNP,SPETG01P,SPETG02P,SPETG03P,SPETG04P,SPETG05P,SPETG06P,SPETG07P,SPETG08P,SPETG09P,SPETG10P,SPETG11P,SPETG12P,SAPID07R
state,2007,4576933,486887,731304,2540888,343132,941045,679352,2209538,12677,186865,352632,372267,353570,346088,340362,337035,334381,331449,338263,396028,326122,289688,259506,2118867,660785,1631680,15784,149817,9174,2.9,6,3.6,3,1.8,2.9,1.2,2.2,1.6,11.9,10.2,4.4,2.3,1.3,1.8,1.7,2.4,3,181981,240485,58504,32183,85455,112994,816,9037,25905,100,13.4,35.5,47,3.8,0.3,10.8,75.7,24.3,15887,0.8,108953,2.3,35.7,14.4,46.3,0.3,3.3,55.5,48.3,16,10.6,20.6,14.8,7.5,0.3,4.1,7.7,8.1,7.7,7.6,7.4,7.4,7.3,7.2,7.4,8.7,7.1,6.3,5.7,0.2
