DISTRICT,YEAR,SPSTTOFC,SPSUTOFC,SPSSTOFC,SPSCTOFC,SPSETOFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPSPCOFC,SPSECOFC,SPSPTOFC,SPSXTOFC,SPSATOFC,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSTURNR,SPSTTENA,SPSTEXPA,SPSAMIFC,SPCTSOCA,SPCTSCIA,SPCTMATA,SPCTGMEA,SPCTGKGA,SPCTG06A,SPCTG05A,SPCTG04A,SPCTG03A,SPCTG02A,SPCTG01A,SPCTFLAA,SPCTENGA,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTBLFP,SPSTWHFP,SPSTHIFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTKIDR,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSAINHP
state,2010,333006.75,58575.84,18543.38,6852.95,64700.77,20077.25,103267.37,67484.21,81095.23,61082.7,2696.07,257498.76,70998.08,1813.84,1207.45,257.496,416978.92,178140.89,659820.58,1722.91,969.381,4292.8,31677.1,74998.8,221068.67,76550.74,256456.01,653.862,236292.15,12990.23,23412.41,11450.29,6744.5,32027.43,10089.74,11.7852,7.59187,11.3301,289833.32,20.4,19.3,18.5,24.7,19.3,21.1,22.4,19.9,19.3,19.2,19.1,19.4,17.8,63.1958,50.4693,8.87754,2.81037,1.03861,9.80581,26.9984,43.9261,0.80962,77.3254,21.3203,0.54469,6.02908,31.0106,20.2651,24.3524,18.3428,70.9572,3.90089,7.03061,3.43846,2.02534,9.61765,3.02989,9.51245,66.3856,22.5217,22.9877,77.0123,0.2911,1.2891,14.4885,41164.84,43526.77,46149.14,50153.28,58427.05,48262.63,56469.93,70209.04,87445.69,64.0119
