DISTRICT,YEAR,SPETFLAA,SPETSSTA,SPETSCIA,SPETMATA,SPETENGA,SPETELEA,SPSPTOFC,SPSTTOFC,SPSETOFC,SPSECOFC,SPSTNOFC,SPSTBAFC,SPSTMSFC,SPSTPHFC,SPST00FC,SPST01FC,SPST06FC,SPST11FC,SPST20FC,SPSTCAPC,SPSTECPC,SPSTNRPC,SPSTTEPC,SPSTEUPC,SPSTDTPC,SPSOTOFC,SPSTINFC,SPSTPAFC,SPSTBLFC,SPSTHIFC,SPSTWHFC,SPSTMAFC,SPSTFEFC,SPSXTOFC,SPSXCOFC,SPSTREFC,SPSTVOFC,SPSTBIFC,SPSTCOFC,SPSTGIFC,SPSTSPFC,SPSTOPFC,SPSUTOFC,SPSPCOFC,SPSSTOFC,SPSCTOFC,SPSATOFC,SPSAMIFC,SPSPTOFP,SPSTTOFP,SPSUTOFP,SPSSTOFP,SPSCTOFP,SPSETOFP,SPSXTOFP,SPSAMIFP,SPSTNOFP,SPSTBAFP,SPSTMSFP,SPSTPHFP,SPST00FP,SPST01FP,SPST06FP,SPST11FP,SPST20FP,SPSTREFP,SPSTVOFP,SPSTBIFP,SPSTCOFP,SPSTGIFP,SPSTSPFP,SPSTOPFP,SPSTWHFP,SPSTHIFP,SPSTBLFP,SPSTMAFP,SPSTFEFP,SPSTINFP,SPSTPAFP,SPSTEXPA,SPSTTENA,SPST00SA,SPST01SA,SPST06SA,SPST11SA,SPST20SA,SPSTTOSA,SPSUTOSA,SPSSTOSA,SPSCTOSA,SPSTKIDR,SPSTURNR
state,1997,21.5,22.7,21.8,20.8,20.9,19.8,295616.1,247650.6,42686.3,312.3,2254.5,178548.5,65849.4,998,16467.5,66395.7,43131.9,73370.3,48285.2,750,3337,1415,86,4027,174,980.4,687.9,1259.8,20188.5,38305.7,187208.7,56209,191441.5,138574.5,928.6,177291.1,9809.6,16559.4,10001.2,5156.8,23760.6,5071.9,31973.5,935.2,11784.6,4207.4,476876.8,168949.5,62,51.9,6.7,2.5,0.9,9,29.1,35.4,0.9,72.1,26.6,0.4,6.6,26.8,17.4,29.6,19.5,71.6,4,6.7,4,2.1,9.6,2,75.6,15.5,8.2,22.7,77.3,0.3,0.5,11.7,8,24079,25848,30044,35863,41225,32426,39697,50713,60278,15.5,12.6
