DISTRICT,YEAR,SA0AT96R,SB0AT96R,SH0AT96R,SW0AT96R,SI0AT96R,SP0AT96R,SF0AT96R,SM0AT96R,SE0AT96R,SS0AT96R,SA0DR96R,SM0DR96R,SF0DR96R,SB0DR96R,SH0DR96R,SW0DR96R,SE0DR96R,SS0DR96R,SI0DR96R,SP0DR96R,SE0AD96R,SS0AD96R,SI0AD96R,SP0AD96R,SB0AD96R,SH0AD96R,SW0AD96R,SM0AD96R,SF0AD96R,SA0AD96R,SA0EQ96R,SB0EQ96R,SE0EQ96R,SF0EQ96R,SH0EQ96R,SI0EQ96R,SM0EQ96R,SP0EQ96R,SS0EQ96R,SW0EQ96R,SA0GH96R,SB0GH96R,SH0GH96R,SW0GH96R,SI0GH96R,SP0GH96R,SE0GH96R,SM0GH96R,SF0GH96R,SS0GH96R,SA0CT96R,SB0CT96R,SW0CT96R,SH0CT96R,SF0CT96R,SM0CT96R,SI0CT96R,SP0CT96R,SA0CS96R,SB0CS96R,SW0CS96R,SH0CS96R,SI0CS96R,SP0CS96R,SF0CS96R,SM0CS96R,SA0CA96R,SB0CA96R,SH0CA96R,SW0CA96R,SI0CA96R,SP0CA96R,SF0CA96R,SM0CA96R,SA0AT97R,SB0AT97R,SH0AT97R,SW0AT97R,SI0AT97R,SP0AT97R,SF0AT97R,SM0AT97R,SE0AT97R,SS0AT97R,SA0DR97R,SM0DR97R,SF0DR97R,SB0DR97R,SH0DR97R,SW0DR97R,SE0DR97R,SS0DR97R,SP0DR97R,SI0DR97R,SE0AD97R,SS0AD97R,SI0AD97R,SP0AD97R,SB0AD97R,SH0AD97R,SW0AD97R,SM0AD97R,SF0AD97R,SA0AD97R,SA0EQ97R,SB0EQ97R,SE0EQ97R,SF0EQ97R,SH0EQ97R,SI0EQ97R,SM0EQ97R,SP0EQ97R,SS0EQ97R,SW0EQ97R,SA0GH97R,SB0GH97R,SH0GH97R,SW0GH97R,SI0GH97R,SP0GH97R,SE0GH97R,SM0GH97R,SF0GH97R,SS0GH97R,SA0CC96R,SB0CC96R,SW0CC96R,SH0CC96R,SF0CC96R,SM0CC96R,SI0CC96R,SP0CC96R,SA0CT97R,SB0CT97R,SW0CT97R,SH0CT97R,SF0CT97R,SM0CT97R,SI0CT97R,SP0CT97R,SA0CC97R,SB0CC97R,SW0CC97R,SH0CC97R,SF0CC97R,SM0CC97R,SI0CC97R,SP0CC97R,SA0CS97R,SB0CS97R,SW0CS97R,SH0CS97R,SI0CS97R,SP0CS97R,SF0CS97R,SM0CS97R,SA0CA97R,SB0CA97R,SH0CA97R,SW0CA97R,SI0CA97R,SP0CA97R,SF0CA97R,SM0CA97R,SA0CR96R,SW0CR96R,SB0CR96R,SH0CR96R,SI0CR96R,SP0CR96R,SE0CR96R,SF0CR96R,SM0CR96R,SS0CR96R,SA0CR97R,SW0CR97R,SB0CR97R,SH0CR97R,SI0CR97R,SP0CR97R,SE0CR97R,SF0CR97R,SM0CR97R,SS0CR97R,SA0BT98R,SB0BT98R,SH0BT98R,SI0BT98R,SP0BT98R,SW0BT98R,SF0BT98R,SM0BT98R,SA0BS98R,SB0BS98R,SH0BS98R,SI0BS98R,SP0BS98R,SW0BS98R,SF0BS98R,SM0BS98R,SA0BK98R,SB0BK98R,SH0BK98R,SI0BK98R,SP0BK98R,SW0BK98R,SF0BK98R,SM0BK98R,SA0BT97R,SB0BT97R,SH0BT97R,SI0BT97R,SP0BT97R,SW0BT97R,SF0BT97R,SM0BT97R,SA0BS97R,SB0BS97R,SH0BS97R,SI0BS97R,SP0BS97R,SW0BS97R,SF0BS97R,SM0BS97R,SA0BK97R,SB0BK97R,SH0BK97R,SI0BK97R,SP0BK97R,SW0BK97R,SF0BK97R,SM0BK97R
state,1998,95.1,94.5,94.6,95.6,94.2,97.2,95.1,95.1,94.8,93.8,1.8,1.9,1.6,2.3,2.5,1.1,1.7,2.1,2,1.1,10.9,2.9,17,32.8,11.7,12.3,21.2,15.8,18.8,17.3,40,19.2,22,37.7,24.1,45.9,42.5,53.1,7.4,51.2,0.5,0.2,0.6,0.5,0,0.3,0.6,0.5,0.5,0.4,64.7,60.1,71.1,48.8,66.9,62.4,90.9,86.9,993,852,1043,908,973,1066,976,1013,20.1,17.1,17.9,21.4,20.2,21.7,20.1,20,95.2,94.7,94.7,95.6,94.4,97.3,95.2,95.2,94.8,93.9,1.6,1.7,1.5,2,2.3,1,1.6,1.9,0.8,1.9,13.2,4.2,20.6,35.7,14,14.9,23.4,18,21.2,19.6,42.4,21.1,24.1,39.7,26.4,43.5,45.4,56.4,8.5,54.4,1.4,1.1,1.1,1.6,1.9,1.7,1.2,1.3,1.4,1,26.3,6.8,34.6,10.1,24.1,29,25.4,42.7,63.6,58.2,70.6,46.9,66,61,88.3,88.9,26.6,7.1,34.6,10.9,24.2,29.5,28.5,44.2,992,849,1044,907,967,1067,976,1011,20.1,17.2,18,21.4,20.8,21.8,20.1,20.1,89.3,93.8,85.5,83.4,88.9,94.2,82.5,90.3,88.4,81.6,90.7,94.5,87.2,85.6,89,95.7,84.7,91.6,89.9,83.6,9.7,3.7,6.5,9.8,27.2,11.9,10.7,8.5,57.4,29.9,42.8,56.1,70.1,60.9,55.2,60.1,59.6,30.5,50,53.3,72.9,63.1,58.3,61.3,8.6,3.3,5.3,7.8,25.5,10.8,9.5,7.6,59.2,29.5,45.5,60.8,69.8,62.5,57.6,61.2,62,31.5,52.2,66.2,74.5,65.3,60.8,63.5
