DISTRICT,YEAR,SAGC410R,SWGC410R,SBGC410R,SHGC410R,SIGC410R,SEGC410R,SFGC410R,SMGC410R,SSGC410R,SLGC410R,SRGC410R,SAEC410R,SWEC410R,SBEC410R,SHEC410R,SIEC410R,SEEC410R,SFEC410R,SMEC410R,SSEC410R,SLEC410R,SREC410R,SANC410R,SWNC410R,SBNC410R,SHNC410R,SINC410R,SENC410R,SFNC410R,SMNC410R,SSNC410R,SLNC410R,SRNC410R,SADC410R,SWDC410R,SBDC410R,SHDC410R,SIDC410R,SEDC410R,SFDC410R,SMDC410R,SSDC410R,SLDC410R,SRDC410R,SA2C410R,SW2C410R,SB2C410R,SH2C410R,SI2C410R,SE2C410R,SF2C410R,SM2C410R,SS2C410R,SL2C410R,SR2C410R,SA1C410R,SW1C410R,SB1C410R,SH1C410R,SI1C410R,SE1C410R,SF1C410R,SM1C410R,SS1C410R,SL1C410R,SR1C410R,SAGC409R,SWGC409R,SBGC409R,SHGC409R,SIGC409R,SEGC409R,SFGC409R,SMGC409R,SSGC409R,SLGC409R,SRGC409R,SAEC409R,SWEC409R,SBEC409R,SHEC409R,SIEC409R,SEEC409R,SFEC409R,SMEC409R,SSEC409R,SLEC409R,SREC409R,SANC409R,SWNC409R,SBNC409R,SHNC409R,SINC409R,SENC409R,SFNC409R,SMNC409R,SSNC409R,SLNC409R,SRNC409R,SADC409R,SWDC409R,SBDC409R,SHDC409R,SIDC409R,SEDC409R,SFDC409R,SMDC409R,SSDC409R,SLDC409R,SRDC409R,SA2C409R,SW2C409R,SB2C409R,SH2C409R,SI2C409R,SE2C409R,SF2C409R,SM2C409R,SS2C409R,SL2C409R,SR2C409R,SA1C409R,SW1C409R,SB1C409R,SH1C409R,SI1C409R,SE1C409R,SF1C409R,SM1C409R,SS1C409R,SL1C409R,SR1C409R,SAGC509R,SWGC509R,SBGC509R,SHGC509R,SIGC509R,SEGC509R,SFGC509R,SMGC509R,SSGC509R,SLGC509R,SRGC509R,SAEC509R,SWEC509R,SBEC509R,SHEC509R,SIEC509R,SEEC509R,SFEC509R,SMEC509R,SSEC509R,SLEC509R,SREC509R,SANC509R,SWNC509R,SBNC509R,SHNC509R,SINC509R,SENC509R,SFNC509R,SMNC509R,SSNC509R,SLNC509R,SRNC509R,SADC509R,SWDC509R,SBDC509R,SHDC509R,SIDC509R,SEDC509R,SFDC509R,SMDC509R,SSDC509R,SLDC509R,SRDC509R,SAGC508R,SWGC508R,SBGC508R,SHGC508R,SIGC508R,SEGC508R,SFGC508R,SMGC508R,SSGC508R,SLGC508R,SRGC508R,SAEC508R,SWEC508R,SBEC508R,SHEC508R,SIEC508R,SEEC508R,SFEC508R,SMEC508R,SSEC508R,SLEC508R,SREC508R,SANC508R,SWNC508R,SBNC508R,SHNC508R,SINC508R,SENC508R,SFNC508R,SMNC508R,SSNC508R,SLNC508R,SRNC508R,SADC508R,SWDC508R,SBDC508R,SHDC508R,SIDC508R,SEDC508R,SFDC508R,SMDC508R,SSDC508R,SLDC508R,SRDC508R
state,2011,84.3,91.6,78.8,78.8,84.2,81.9,86.5,82.1,74.4,54.8,77.2,1.3,1.4,1,1.3,1.5,1,0.9,1.6,0.8,0.4,1.5,7.2,3.5,8.4,10.3,9.1,9.2,6.2,8.2,12.7,19.2,11.5,7.3,3.5,11.8,9.6,5.1,7.8,6.4,8.2,12.1,25.6,9.8,92.7,96.5,88.2,90.4,94.9,92.2,93.6,91.8,87.9,74.4,90.2,91.4,95.1,87.2,89.1,93.3,91.1,92.7,90.2,87.1,73.9,88.7,80.6,89.7,73.8,73.5,80.3,78.3,82.9,78.3,71.8,49.2,72.5,1.4,1.7,1.1,1.4,2.2,1.2,1,1.8,0.9,0.7,1.7,8.6,4.1,10.3,12.7,8.1,9.7,7.6,9.6,13.2,21.1,13.4,9.4,4.5,14.8,12.4,9.3,10.9,8.4,10.3,14.1,29.1,12.4,90.6,95.5,85.2,87.6,90.7,89.1,91.6,89.7,85.9,70.9,87.6,89.2,93.8,84.1,86.2,88.5,88,90.5,87.9,85,70.2,85.9,85.1,92.1,78.8,80,83.8,83.7,86.8,83.5,78.1,59,79.8,1.9,2.1,1.6,1.9,2.9,1.6,1.4,2.4,1.1,0.9,2.3,2.1,1,2.2,3.2,3.7,2.8,1.9,2.3,5.8,5.3,3.2,10.8,4.8,17.3,14.9,9.6,12,9.9,11.8,15,34.8,14.7,83.4,91.1,76.5,77,86.6,76.6,85,81.8,77.3,54.3,72.9,2.1,2.3,1.7,2.1,3,2.3,1.6,2.6,1.2,0.7,3.2,2.4,1.1,2.5,3.7,1.4,3.1,2.2,2.5,6,7,4,12.2,5.5,19.2,17.2,9.1,17.9,11.2,13.1,15.5,38,20
