DISTRICT,YEAR,SA0AT12R,S20AT12R,S30AT12R,S40AT12R,SB0AT12R,SH0AT12R,SW0AT12R,SI0AT12R,SE0AT12R,SS0AT12R,SF0AT12R,SM0AT12R,SL0AT12R,SR0AT12R,S20708DR12R,S30708DR12R,S40708DR12R,SA0708DR12R,SB0708DR12R,SE0708DR12R,SF0708DR12R,SH0708DR12R,SI0708DR12R,SL0708DR12R,SM0708DR12R,SR0708DR12R,SS0708DR12R,SW0708DR12R,S20912DR12R,S30912DR12R,S40912DR12R,SA0912DR12R,SB0912DR12R,SE0912DR12R,SF0912DR12R,SH0912DR12R,SI0912DR12R,SL0912DR12R,SM0912DR12R,SR0912DR12R,SS0912DR12R,SW0912DR12R,SA0AD12R,S20AD12R,S30AD12R,S40AD12R,SB0AD12R,SH0AD12R,SW0AD12R,SI0AD12R,SM0AD12R,SF0AD12R,SE0AD12R,SS0AD12R,SL0AD12R,SR0AD12R,SA0GH12R,SB0GH12R,SH0GH12R,SW0GH12R,SI0GH12R,S30GH12R,S40GH12R,S20GH12R,SE0GH12R,SS0GH12R,SM0GH12R,SF0GH12R,SL0GH12R,SR0GH12R,SA0BTA12R,SB0BTA12R,SH0BTA12R,SW0BTA12R,SI0BTA12R,S20BTA12R,S30BTA12R,S40BTA12R,SF0BTA12R,SM0BTA12R,SE0BTA12R,SA0BKA12R,SB0BKA12R,SH0BKA12R,SW0BKA12R,SI0BKA12R,S20BKA12R,S30BKA12R,S40BKA12R,SF0BKA12R,SM0BKA12R,SE0BKA12R,SAHEE12R,SAHEC12R,SA0AT11R,S20AT11R,S30AT11R,S40AT11R,SB0AT11R,SH0AT11R,SW0AT11R,SI0AT11R,SE0AT11R,SS0AT11R,SF0AT11R,SM0AT11R,SL0AT11R,SR0AT11R,S20708DR11R,S30708DR11R,S40708DR11R,SA0708DR11R,SB0708DR11R,SE0708DR11R,SF0708DR11R,SH0708DR11R,SI0708DR11R,SL0708DR11R,SM0708DR11R,SR0708DR11R,SS0708DR11R,SW0708DR11R,S20912DR11R,S30912DR11R,S40912DR11R,SA0912DR11R,SB0912DR11R,SE0912DR11R,SF0912DR11R,SH0912DR11R,SI0912DR11R,SL0912DR11R,SM0912DR11R,SR0912DR11R,SS0912DR11R,SW0912DR11R,SA0AD11R,S20AD11R,S30AD11R,S40AD11R,SB0AD11R,SH0AD11R,SW0AD11R,SI0AD11R,SM0AD11R,SF0AD11R,SE0AD11R,SS0AD11R,SL0AD11R,SR0AD11R,SA0GH11R,SB0GH11R,SH0GH11R,SW0GH11R,SI0GH11R,S30GH11R,S40GH11R,S20GH11R,SE0GH11R,SS0GH11R,SM0GH11R,SF0GH11R,SL0GH11R,SR0GH11R,SA0BK11R,SI0BK11R,S30BK11R,SB0BK11R,SH0BK11R,SW0BK11R,S40BK11R,S20BK11R,SF0BK11R,SM0BK11R
state,2013,95.9,96.1,97.9,95.9,95.6,95.8,96.1,95.5,95.6,94.5,95.9,95.9,96.8,95.1,0.2,0.1,0.3,0.3,0.4,0.3,0.3,0.3,0.2,0.6,0.3,0.3,0.3,0.2,1.6,0.9,1.7,2.4,3.8,2.8,2.2,3.1,2.7,5.3,2.7,3.4,3.5,1.2,30.6,35.5,55.7,28.7,24,27.2,34.9,27.7,27.7,33.6,24.6,6.9,13.5,16.6,80.5,73.3,80.6,81.9,75.2,92.2,79.3,82.1,77.3,23.3,76.7,84.4,66.5,65.4,21.9,13.8,19.4,24.5,18.7,26.6,52.9,19.4,24.9,18.9,16.1,50.8,27.7,36.9,64.6,49.9,60.5,72,52.1,49.1,52.9,33.3,58.3,66.1,95.7,95.9,97.7,95.9,95.4,95.6,95.9,95.2,95.4,94.3,95.7,95.7,96.6,94.9,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.4,0.2,0.2,0.3,0.1,1.3,0.8,2.3,2.4,3.6,2.7,2.1,3,2.8,4.6,2.6,3.2,3.2,1.1,30.3,34.6,53.5,31.1,24.2,26.9,34.6,28.2,27.5,33.1,24.3,7.2,14.1,17.3,80.1,72.9,80.6,81,76.6,91.9,81.3,81.3,77,23.3,76.1,84.2,66.3,66.2,49.3,48.7,69.2,25.4,34.8,63.3,50,59.2,48.1,50.7
