DISTRICT,YEAR,SA0AT04R,SB0AT04R,SH0AT04R,SW0AT04R,SI0AT04R,SP0AT04R,SE0AT04R,SS0AT04R,SF0AT04R,SM0AT04R,SL0AT04R,SR0AT04R,SA0708DR04R,SM0708DR04R,SF0708DR04R,SB0708DR04R,SH0708DR04R,SW0708DR04R,SE0708DR04R,SS0708DR04R,SR0708DR04R,SP0708DR04R,SI0708DR04R,SL0708DR04R,SA0712DR04R,SM0712DR04R,SF0712DR04R,SB0712DR04R,SH0712DR04R,SW0712DR04R,SE0712DR04R,SS0712DR04R,SR0712DR04R,SP0712DR04R,SI0712DR04R,SL0712DR04R,SA0712DR03R,SM0712DR03R,SF0712DR03R,SB0712DR03R,SH0712DR03R,SW0712DR03R,SE0712DR03R,SS0712DR03R,SP0712DR03R,SI0712DR03R,SL0712DR03R,SA0AD04R,SB0AD04R,SH0AD04R,SW0AD04R,SI0AD04R,SP0AD04R,SM0AD04R,SF0AD04R,SE0AD04R,SS0AD04R,SL0AD04R,SR0AD04R,SA0GH04R,SB0GH04R,SH0GH04R,SW0GH04R,SI0GH04R,SP0GH04R,SE0GH04R,SS0GH04R,SM0GH04R,SF0GH04R,SL0GH04R,SR0GH04R,SA0BK04R,SB0BK04R,SH0BK04R,SI0BK04R,SP0BK04R,SW0BK04R,SF0BK04R,SM0BK04R,SA0BT04R,SB0BT04R,SH0BT04R,SI0BT04R,SP0BT04R,SW0BT04R,SF0BT04R,SM0BT04R,SA0BS04R,SB0BS04R,SH0BS04R,SI0BS04R,SP0BS04R,SW0BS04R,SF0BS04R,SM0BS04R,SA0AT03R,SB0AT03R,SH0AT03R,SW0AT03R,SI0AT03R,SP0AT03R,SE0AT03R,SS0AT03R,SF0AT03R,SM0AT03R,SL0AT03R,SA0708DR03R,SM0708DR03R,SF0708DR03R,SB0708DR03R,SH0708DR03R,SW0708DR03R,SE0708DR03R,SS0708DR03R,SP0708DR03R,SI0708DR03R,SL0708DR03R,SA0AD03R,SB0AD03R,SH0AD03R,SW0AD03R,SI0AD03R,SP0AD03R,SM0AD03R,SF0AD03R,SE0AD03R,SS0AD03R,SL0AD03R,SA0GH03R,SB0GH03R,SH0GH03R,SW0GH03R,SI0GH03R,SP0GH03R,SE0GH03R,SS0GH03R,SM0GH03R,SF0GH03R,SL0GH03R,SA0BK03R,SB0BK03R,SH0BK03R,SI0BK03R,SP0BK03R,SW0BK03R,SF0BK03R,SM0BK03R,SA0BT03R,SB0BT03R,SH0BT03R,SI0BT03R,SP0BT03R,SW0BT03R,SF0BT03R,SM0BT03R,SA0BS03R,SB0BS03R,SH0BS03R,SI0BS03R,SP0BS03R,SW0BS03R,SF0BS03R,SM0BS03R
state,2005,95.7,95.4,95.5,95.9,95,97.7,95.4,94.3,95.8,95.7,96.5,94.9,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.1,0.2,0.5,0.9,0.9,0.8,1,1.3,0.4,0.9,1.2,1.1,0.4,0.8,2,0.9,1,0.8,1.2,1.4,0.4,1,1.2,0.4,0.9,1.8,19.9,13,15.5,24.7,19.8,38.6,17.7,22.2,13.6,4.4,8.5,11,68.4,59.9,68.2,69.9,64.8,83.1,64.7,14.6,62.9,73.7,48.8,55.5,53.9,26.6,44.9,43.3,68,59.5,52.6,55.8,17.4,9.2,13.2,18.3,39.8,21,19.4,15.2,49.3,24.5,34.5,37.5,62.5,55.3,47.3,51.8,95.6,95.3,95.4,95.7,94.7,97.5,95.3,94.1,95.6,95.5,96.3,0.2,0.2,0.2,0.2,0.4,0.1,0.3,0.2,0.2,0.4,0.6,19.7,12.7,15.3,24.4,18.5,37.7,17.5,22.1,13.4,4.4,7.8,63.7,56.3,63.3,65,61.9,78.9,60.2,12.8,58.3,68.9,42.8,56,30,46.4,55.3,69.8,61.1,54.6,57.9,16.1,7.8,12.2,17,37.6,19.5,18,14.1,51.4,27.1,36,49.8,65.6,56.7,49.2,54.2
